 !  2.85   2.   7.     -3.32 C  714.68 mbar sky.iram30m.atmJAN07-BC.dat                       
 ! altitude[km], pwv1[mm], pwv2[mm], T[C], p[mbar], filename 
 ! created by lookup.x v2.1 15FEB08 (C.Kramer) 
 ! frequency [GHz], B, C : tau(frq[GHZ]) B(frq[GHz]) * pwv[mm] + C(frq[GHz])    
 ! header information of one of the input files created by ATM:
 ! !*************************************************                              
 ! !******************* SPECTROSCOPY ****************                              
 ! !*************************************************                              
 ! ! ATM 2002                                                                      
 ! ! **O2 and H2O absorption computed from                                         
 ! ! Pardo, Cernicharo & Serabyn                                                   
 ! ! (IEEE Trans. Ant. and Prop., vol 49, n. 12, 2001)                             
 !                                                                                 
 ! ! Ozone is included                                                             
 ! ! Ozone isotopes are included                                                   
 ! ! Vibrationnally excited Ozone is included                                      
 ! ! Vibrationnally excited O2 is included                                         
 ! ! Water isotopes are included                                                   
 ! ! Oxygen isotopes are included                                                  
 ! ! Other minor components are                                                    
 ! ! included (N2O,SO2,CO...)                                                      
 ! ! Tolerance in including minor components lines =     10.000 GHz                
 ! !*************************************************                              
 ! !******* FREQUENCY DOMAIN FOR CALCULATIONS *******                              
 ! !*************************************************                              
 ! ! FREQUENCY (for command COMP) =         225.000 GHz                            
 ! ! FREQUENCY INITIAL (for command SPEC) =          60.000 GHz                    
 ! ! FREQUENCY FINAL (for command SPEC) =         400.000 GHz                      
 ! ! STEP MAX (for command SPEC) =         200.000 MHz                             
 ! ! STEP MIN (for command SPEC) =         200.000 MHz                             
 ! ! RECEIVER IF =      1.500 GHz                                                  
 ! !------------------------------------------------------------------             
 ! !     GROUND based observation                                                  
 ! !     CLEAR ATMOSPHERE                                                          
 ! !------------------------------------------------------------------             
 ! !*************************************************                              
 ! !*** OBS. POSITION AND ATMOSPHERIC INFORMATION ***                              
 ! !*************************************************                              
 ! ! Ground altitude =    2.850 Km                                                 
 ! ! atmosphere upper limit =   48.000 Km                                          
 ! ! water vapor scale height =    2.000 Km                                        
 ! ! TOTAL WATER VAPOR AMOUNT ABOVE TELESCOPE SITE=    2.000 mm                    
 ! ! TOTAL WATER VAPOR AMOUNT ABOVE SEA LEVEL =    8.316 mm                        
 ! ! air mass =   1.00                                                             
 ! ! atmospheric temperature and pressure at telescope altitude                    
 ! ! given by U.S. Stnd 76 AVERAGE atmosphere are =   -3.32 C  714.68 mbar         
 ! ! (corresponding rel. humidity at ground level:   25.96%)                       
 ! !                                                                   OPACITIES (n
 ! !           --------------------------------------------------------------------
 ! !  fr(GHz)     H2O(lin)     p_H2O_cont  p_H2O^2_cont     H2O(isot)     O2(lin)  
 ! ! --------   -----------   -----------  ------------   -----------   -----------
 !EOC (end of comment)
 238.6 0.063146 0.008218000000000003 0
 238.8 0.06326 0.013380000000000003 0
 239. 0.06337999999999999 0.04100000000000001 0
 239.2 0.06350399999999999 0.036852000000000024 0
 239.4 0.063628 0.013913999999999982 0
 239.6 0.06376 0.009670000000000012 0
 239.8 0.063894 0.007411999999999974 0
 240. 0.064034 0.007002000000000008 0
 240.2 0.06418 0.00495000000000001 0
 240.4 0.06433 0.0043300000000000005 0
 240.6 0.064484 0.003732000000000013 0
 240.8 0.064642 0.0035359999999999836 0
 241. 0.06480000000000001 0.0035199999999999676 0
 241.2 0.064954 0.006202000000000013 0
 241.4 0.065096 0.0042079999999999895 0
 241.6 0.065216 0.004818000000000017 0
 241.8 0.065306 0.006547999999999998 0
 242. 0.065376 0.01160799999999998 0
 242.2 0.06543 0.03289 0
 242.4 0.06548000000000001 0.04614999999999997 0
 242.6 0.06553 0.01444999999999999 0
 242.8 0.06558 0.009440000000000004 0
 243. 0.065634 0.009791999999999995 0
 243.2 0.065694 0.01553199999999999 0
 243.4 0.065758 0.05938399999999999 0
 243.6 0.06582600000000001 0.02530799999999997 0
 243.8 0.065898 0.010574 0
 244. 0.065976 0.008927999999999991 0
 244.2 0.066058 0.015063999999999994 0
 244.4 0.066142 0.005035999999999985 0
 244.6 0.06622800000000001 0.0022939999999999905 0
 244.8 0.06631999999999999 0.001720000000000027 0
 245. 0.066412 0.0014059999999999906 0
 245.2 0.06650800000000001 0.0010539999999999716 0
 245.4 0.06660400000000001 0.0008819999999999661 0
 245.6 0.066704 0.0008720000000000117 0
 245.8 0.066804 0.0012820000000000054 0
 246. 0.0669 0.0009099999999999941 0
 246.2 0.06700400000000001 0.0010019999999999751 0
 246.4 0.067108 0.001353999999999994 0
 246.6 0.06721400000000001 0.00155199999999997 0
 246.8 0.06732199999999999 0.0018760000000000165 0
 247. 0.06742999999999999 0.002380000000000021 0
 247.2 0.067536 0.0031980000000000064 0
 247.4 0.06764600000000001 0.0047379999999999645 0
 247.6 0.06775400000000001 0.008851999999999971 0
 247.8 0.06786600000000001 0.021957999999999978 0
 248. 0.067978 0.022374000000000005 0
 248.2 0.06809 0.11610000000000001 0
 248.4 0.068202 0.017766000000000004 0
 248.6 0.068316 0.009048 0
 248.8 0.068432 0.0071159999999999834 0
 249. 0.068548 0.006963999999999998 0
 249.2 0.068662 0.007505999999999985 0
 249.4 0.06878 0.011640000000000011 0
 249.6 0.068898 0.02393400000000001 0
 249.8 0.069018 0.12136400000000003 0
 250. 0.069136 0.08718799999999999 0
 250.2 0.069256 0.02374799999999999 0
 250.4 0.06937600000000001 0.015627999999999975 0
 250.6 0.06949799999999999 0.01654400000000003 0
 250.8 0.06962 0.027370000000000005 0
 251. 0.069744 0.093562 0
 251.2 0.07000000000000028 30.848 0
 251.4 0.069996 0.117168 0
 251.6 0.07012199999999999 0.027886000000000022 0
 251.8 0.07025200000000001 0.012035999999999991 0
 252. 0.070382 0.0067859999999999865 0
 252.2 0.070516 0.004368000000000011 0
 252.4 0.07065 0.003140000000000004 0
 252.6 0.070788 0.0025439999999999907 0
 252.8 0.07093 0.001789999999999986 0
 253. 0.071072 0.0008859999999999979 0
 253.2 0.071218 0.0006239999999999857 0
 253.4 0.07136799999999999 0.0007740000000000247 0
 253.6 0.07152 0.00037999999999999146 0
 253.8 0.071676 0.0004780000000000062 0
 254. 0.071836 0.00022800000000000598 0
 254.2 0.071996 0.0004679999999999962 0
 254.4 0.072158 0.00033400000000000096 0
 254.6 0.07231800000000001 0.00003399999999997849 0
 254.8 0.072472 -0.000003999999999976245 9
 255. 0.072612 -0.00006399999999998074 9
 255.2 0.07273199999999999 -0.00014399999999997748 9
 255.4 0.072838 -0.00032599999999999296 9
 255.6 0.07293000000000001 -0.0002700000000000202 9
 255.8 0.073022 -0.00028400000000000647 9
 256. 0.07311 -0.00021999999999999797 9
 256.2 0.07320199999999999 -0.00023399999999998422 9
 256.4 0.073296 -0.00017200000000000548 9
 256.6 0.07339 -0.00006999999999998674 9
 256.8 0.073492 0.00003600000000000825 0
 257. 0.073594 0.00006199999999997874 0
 257.2 0.07369999999999999 0.00011000000000002674 0
 257.4 0.073812 0.0007359999999999867 0
 257.6 0.073924 0.0012419999999999931 0
 257.8 0.07403799999999999 0.0021340000000000248 0
 258. 0.074156 0.004148000000000013 0
 258.2 0.074274 0.02777199999999999 0
 258.4 0.074398 0.010023999999999977 0
 258.6 0.07451999999999999 0.02682000000000001 0
 258.8 0.07464400000000002 0.03554199999999996 0
 259. 0.07477 0.009440000000000004 0
 259.2 0.07489799999999999 0.0043340000000000045 0
 259.4 0.075026 0.0023180000000000145 0
 259.6 0.075154 0.001351999999999992 0
 259.8 0.07528599999999999 0.000128000000000017 0
 260. 0.075418 0.00010399999999999299 0
 260.2 0.07555 -0.0000700000000000145 9
 260.4 0.07568399999999999 -0.00013799999999997148 9
 260.6 0.07582 -0.00012000000000000899 9
 260.8 0.075956 0.0006079999999999974 0
 261. 0.076094 -0.00015799999999999148 9
 261.2 0.07623 -0.00019000000000002348 9
 261.4 0.07637 -0.00018999999999999573 9
 261.6 0.07650400000000002 -0.00011800000000003474 9
 261.8 0.076646 -0.0000620000000000065 9
 262. 0.076788 0.00044399999999999995 0
 262.2 0.076932 0.0008259999999999934 0
 262.4 0.07707599999999999 0.001608000000000026 0
 262.6 0.07722600000000002 0.0033679999999999544 0
 262.8 0.077374 0.013072 0
 263. 0.07752600000000001 0.007737999999999967 0
 263.2 0.077678 0.00811400000000001 0
 263.4 0.07783600000000002 0.010757999999999962 0
 263.6 0.077996 0.036048 0
 263.8 0.07815599999999999 0.032978000000000035 0
 264. 0.078322 0.010776000000000008 0
 264.2 0.07849199999999999 0.005066000000000015 0
 264.4 0.07866399999999998 0.0032520000000000326 0
 264.6 0.078844 0.0030120000000000147 0
 264.8 0.07902600000000001 0.0047479999999999745 0
 265. 0.07921399999999999 0.007302000000000003 0
 265.2 0.07940599999999999 0.0017880000000000118 0
 265.4 0.07959999999999999 0.0007500000000000284 0
 265.6 0.07979199999999999 0.00042600000000003746 0
 265.8 0.079978 0.0003140000000000087 0
 266. 0.080156 0.00025799999999998047 0
 266.2 0.080312 0.00046600000000002195 0
 266.4 0.08043800000000001 0.0007739999999999692 0
 266.6 0.08054399999999999 0.0015320000000000056 0
 266.8 0.08064400000000001 0.0030619999999999814 0
 267. 0.08074 0.007579999999999976 0
 267.2 0.080838 0.033764000000000016 0
 267.4 0.080938 0.01774400000000001 0
 267.6 0.081044 0.00539199999999998 0
 267.8 0.08115 0.0022999999999999965 0
 268. 0.081264 0.0010320000000000051 0
 268.2 0.08138199999999998 0.0007660000000000444 0
 268.4 0.081502 -0.00035400000000002096 9
 268.6 0.081628 0.00003399999999997849 0
 268.8 0.081756 -0.00044199999999999795 9
 269. 0.08188799999999999 -0.0006859999999999644 9
 269.2 0.08202399999999999 -0.0007779999999999732 9
 269.4 0.082158 -0.0008159999999999834 9
 269.6 0.082298 -0.0008459999999999857 9
 269.8 0.082438 -0.0008559999999999957 9
 270. 0.08258199999999999 -0.0008539999999999659 9
 270.2 0.082724 -0.0007180000000000242 9
 270.4 0.082872 -0.0007040000000000102 9
 270.6 0.08301800000000001 -0.0006260000000000154 9
 270.8 0.083166 -0.0004220000000000057 9
 271. 0.08331600000000002 -0.000012000000000039757 9
 271.2 0.083466 -0.000021999999999994246 9
 271.4 0.08361600000000001 -0.00023200000000000998 9
 271.6 0.08377 -0.00012999999999999123 9
 271.8 0.08392200000000001 0.00023599999999998622 0
 272. 0.08407599999999998 0.0007380000000000442 0
 272.2 0.084228 0.0011140000000000039 0
 272.4 0.084384 0.002131999999999995 0
 272.6 0.08453999999999999 0.004320000000000018 0
 272.8 0.084698 0.010414000000000007 0
 273. 0.08485399999999998 0.05074200000000004 0
 273.2 0.085012 0.019765999999999978 0
 273.4 0.085172 0.0071360000000000035 0
 273.6 0.08532999999999999 0.0041300000000000225 0
 273.8 0.08549000000000001 0.0033899999999999764 0
 274. 0.08565 0.003959999999999991 0
 274.2 0.085812 0.005965999999999999 0
 274.4 0.08597199999999999 0.021636000000000016 0
 274.6 0.08613599999999999 0.014978000000000019 0
 274.8 0.08630000000000002 0.005789999999999962 0
 275. 0.08646400000000001 0.0043019999999999725 0
 275.2 0.086624 0.0045319999999999805 0
 275.4 0.08678799999999999 0.00590400000000002 0
 275.6 0.086954 0.009071999999999997 0
 275.8 0.08711799999999999 0.017964000000000035 0
 276. 0.087286 0.047908000000000006 0
 276.2 0.08745199999999999 0.319736 0
 276.4 0.08761999999999999 1.00656 0
 276.6 0.08778999999999999 0.07156000000000001 0
 276.8 0.087958 0.02874400000000002 0
 277. 0.088128 0.020374000000000003 0
 277.2 0.08830000000000002 0.008009999999999962 0
 277.4 0.088468 0.004333999999999977 0
 277.6 0.088642 0.0024560000000000137 0
 277.8 0.08881399999999999 0.0014320000000000166 0
 278. 0.08898600000000001 0.0002879999999999827 0
 278.2 0.08915799999999999 -0.00004599999999996274 9
 278.4 0.08933400000000001 0.00002199999999996649 0
 278.6 0.08950799999999999 0.00028400000000000647 0
 278.8 0.089684 -0.000058000000000002494 9
 279. 0.089858 0.00029400000000001647 0
 279.2 0.090036 0.0016179999999999806 0
 279.4 0.09021200000000001 0.007755999999999957 0
 279.6 0.09039 0.006010000000000015 0
 279.8 0.09056800000000001 0.0034339999999999926 0
 280. 0.090746 0.0020780000000000243 0
 280.2 0.090928 -0.00007599999999999274 9
 280.4 0.091108 -0.0008959999999999801 9
 280.6 0.09128800000000001 -0.0012360000000000149 9
 280.8 0.09147 -0.0011400000000000021 9
 281. 0.091654 0.001472000000000001 0
 281.2 0.09183799999999999 -0.0010259999999999714 9
 281.4 0.09201999999999999 -0.0011299999999999921 9
 281.6 0.092206 -0.0010219999999999951 9
 281.8 0.09239000000000001 -0.0012500000000000289 9
 282. 0.092576 -0.0008920000000000039 9
 282.2 0.09276400000000001 -0.0009880000000000166 9
 282.4 0.09295 -0.0006800000000000139 9
 282.6 0.09313999999999999 0.0004500000000000337 0
 282.8 0.09332800000000001 0.010143999999999986 0
 283. 0.09351999999999999 0.0016400000000000026 0
 283.2 0.093708 -0.0003160000000000107 9
 283.4 0.09390199999999999 -0.0008339999999999737 9
 283.6 0.09409200000000001 -0.0010640000000000094 9
 283.8 0.094284 -0.0011380000000000001 9
 284. 0.09448 -0.0012199999999999989 9
 284.2 0.09467400000000001 -0.0011280000000000179 9
 284.4 0.09487000000000001 -0.0005300000000000304 9
 284.6 0.09506600000000001 -0.0006820000000000159 9
 284.8 0.09526400000000002 -0.0005080000000000362 9
 285. 0.09546199999999999 -0.00017399999999997973 9
 285.2 0.095664 0.0015120000000000133 0
 285.4 0.09586199999999999 0.0032260000000000344 0
 285.6 0.096062 0.006456000000000017 0
 285.8 0.09626400000000002 0.014031999999999961 0
 286. 0.096466 0.04610800000000001 0
 286.2 0.096664 0.09145199999999998 0
 286.4 0.09687 0.028469999999999995 0
 286.6 0.097076 0.010438000000000003 0
 286.8 0.09728200000000001 0.005175999999999986 0
 287. 0.09749000000000001 0.0029699999999999727 0
 287.2 0.097698 0.0005440000000000167 0
 287.4 0.097908 -0.000015999999999988246 9
 287.6 0.09812000000000001 -0.000010000000000037756 9
 287.8 0.09833 0.00020999999999998797 0
 288. 0.098544 0.0007319999999999827 0
 288.2 0.09875600000000001 0.0017179999999999696 0
 288.4 0.098972 0.003685999999999995 0
 288.6 0.099188 0.008354 0
 288.8 0.099406 0.02559800000000001 0
 289. 0.09962399999999999 0.08728200000000003 0
 289.2 0.099844 0.015132000000000007 0
 289.4 0.10006400000000001 0.005581999999999976 0
 289.6 0.100286 0.0023279999999999967 0
 289.8 0.10050999999999999 0.0009200000000000319 0
 290. 0.10073399999999999 -0.0007479999999999709 9
 290.2 0.10096000000000001 -0.0011000000000000176 9
 290.4 0.101188 -0.0011559999999999904 9
 290.6 0.10141599999999999 -0.0009819999999999829 9
 290.8 0.101646 -0.00021199999999998997 9
 291. 0.101876 0.005288000000000015 0
 291.2 0.10210799999999999 -0.00041599999999997195 9
 291.4 0.10234399999999999 -0.0008279999999999677 9
 291.6 0.10258 -0.0009000000000000119 9
 291.8 0.10281599999999999 -0.0009319999999999884 9
 292. 0.103054 -0.0012180000000000246 9
 292.2 0.10329200000000001 -0.0008640000000000314 9
 292.4 0.10353399999999999 -0.0002679999999999627 9
 292.6 0.103778 0.0009440000000000004 0
 292.8 0.104024 0.003141999999999978 0
 293. 0.10427000000000002 0.011339999999999961 0
 293.2 0.104518 0.053034000000000026 0
 293.4 0.10476799999999999 0.010754000000000041 0
 293.6 0.105022 0.011165999999999981 0
 293.8 0.105276 0.002148000000000011 0
 294. 0.105532 0.00022600000000000398 0
 294.2 0.105792 -0.0011039999999999939 9
 294.4 0.106052 -0.0013639999999999763 9
 294.6 0.106314 -0.0015480000000000216 9
 294.8 0.106578 -0.0016560000000000186 9
 295. 0.10684199999999999 -0.0016639999999999988 9
 295.2 0.10710800000000001 -0.0016160000000000063 9
 295.4 0.107374 -0.0014180000000000026 9
 295.6 0.107646 -0.0015320000000000056 9
 295.8 0.107918 -0.0013460000000000139 9
 296. 0.108192 -0.0012439999999999951 9
 296.2 0.108468 -0.0011960000000000026 9
 296.4 0.108748 -0.0007159999999999944 9
 296.6 0.10902999999999999 -0.0008099999999999774 9
 296.8 0.109314 -0.00042799999999998395 9
 297. 0.10960199999999999 0.00011600000000000499 0
 297.2 0.109894 0.0021819999999999895 0
 297.4 0.11018599999999999 0.0012480000000000269 0
 297.6 0.110482 0.0016359999999999986 0
 297.8 0.110782 0.002715999999999996 0
 298. 0.111082 0.0042159999999999975 0
 298.2 0.111388 0.006724000000000008 0
 298.4 0.11169599999999999 0.013048000000000032 0
 298.6 0.11200600000000001 0.011177999999999993 0
 298.8 0.11232 0.0066699999999999815 0
 299. 0.11263799999999999 0.00455400000000003 0
 299.2 0.112958 0.0036239999999999883 0
 299.4 0.11328 0.003679999999999989 0
 299.6 0.11360799999999999 0.003374000000000016 0
 299.8 0.11394 0.003500000000000003 0
 300. 0.114274 0.004161999999999999 0
 300.2 0.11461199999999999 0.005736000000000019 0
 300.4 0.114956 0.007418000000000008 0
 300.6 0.115302 0.018846 0
 300.8 0.115654 0.023561999999999972 0
 301. 0.116008 0.036744 0
 301.2 0.11637 0.11402000000000001 0
 301.4 0.11673999999999998 3.5339199999999997 0
 301.6 0.11709800000000001 0.28481399999999996 0
 301.8 0.117484 0.251812 0
 302. 0.11785799999999999 0.04888400000000004 0
 302.2 0.11824399999999999 0.021682000000000035 0
 302.4 0.118634 0.012791999999999998 0
 302.6 0.119042 0.009636000000000006 0
 302.8 0.119446 0.010198000000000013 0
 303. 0.11985399999999999 0.018662000000000012 0
 303.2 0.12027000000000002 0.06534999999999996 0
 303.4 0.120694 0.011282000000000014 0
 303.6 0.121122 0.00451600000000002 0
 303.8 0.121558 0.0016240000000000143 0
 304. 0.122004 0.0004119999999999957 0
 304.2 0.12245400000000001 -0.0008980000000000099 9
 304.4 0.122914 -0.0009279999999999844 9
 304.6 0.12337999999999999 -0.0006599999999999662 9
 304.8 0.123854 0.0010919999999999819 0
 305. 0.124334 -0.0009579999999999866 9
 305.2 0.12482199999999999 -0.001673999999999981 9
 305.4 0.12532000000000001 -0.0021200000000000385 9
 305.6 0.125824 -0.002707999999999988 9
 305.8 0.126338 -0.0028960000000000097 9
 306. 0.126862 -0.0030140000000000167 9
 306.2 0.1274 -0.0032600000000000406 9
 306.4 0.127946 -0.0033320000000000016 9
 306.6 0.128504 -0.003728000000000009 9
 306.8 0.129078 -0.003736000000000017 9
 307. 0.129664 -0.003717999999999999 9
 307.2 0.130264 -0.0037379999999999636 9
 307.4 0.13088 -0.0036499999999999866 9
 307.6 0.13151000000000002 -0.0036900000000000266 9
 307.8 0.13216 -0.0037900000000000156 9
 308. 0.132822 -0.003803999999999974 9
 308.2 0.133506 -0.0037820000000000076 9
 308.4 0.134208 -0.0036459999999999826 9
 308.6 0.13493 -0.0029599999999999627 9
 308.8 0.135674 -0.003477999999999981 9
 309. 0.13644 -0.0035600000000000076 9
 309.2 0.13722800000000002 -0.0034860000000000446 9
 309.4 0.138044 -0.003168000000000004 9
 309.6 0.138882 -0.002944000000000002 9
 309.8 0.139744 -0.0016280000000000183 9
 310. 0.14063199999999998 0.006196000000000035 0
 310.2 0.141544 0.0010620000000000074 0
 310.4 0.142474 -0.0023679999999999812 9
 310.6 0.143416 -0.0033119999999999816 9
 310.8 0.14438999999999996 -0.0037299999999999 9
 311. 0.145374 -0.003918000000000033 9
 311.2 0.146374 -0.0041180000000000105 9
 311.4 0.147432 -0.0042240000000000055 9
 311.6 0.14852600000000002 -0.004182000000000019 9
 311.8 0.14967200000000003 -0.00430400000000003 9
 312. 0.150852 -0.0043640000000000345 9
 312.2 0.152082 -0.004373999999999989 9
 312.4 0.153384 -0.004388000000000003 9
 312.6 0.15473 -0.004310000000000036 9
 312.8 0.15614 -0.004379999999999995 9
 313. 0.157592 -0.0042440000000000255 9
 313.2 0.15911999999999998 -0.004339999999999955 9
 313.4 0.160714 -0.0042979999999999685 9
 313.6 0.162358 -0.0040060000000000096 9
 313.8 0.16407600000000003 -0.004232000000000069 9
 314. 0.165826 -0.003481999999999985 9
 314.2 0.167652 -0.004064000000000012 9
 314.4 0.169566 -0.0039619999999999655 9
 314.6 0.171578 -0.003746000000000027 9
 314.8 0.1737 -0.003400000000000014 9
 315. 0.17592200000000002 -0.0022540000000000338 9
 315.2 0.17829000000000003 -0.0010300000000000864 9
 315.4 0.180782 0.0014259999999999828 0
 315.6 0.18343600000000002 0.007447999999999955 0
 315.8 0.186248 0.037563999999999986 0
 316. 0.189244 0.028492000000000017 0
 316.2 0.192428 0.03270400000000001 0
 316.4 0.195794 0.04904200000000003 0
 316.6 0.199406 0.013757999999999992 0
 316.8 0.20326599999999997 0.005538000000000043 0
 317. 0.207384 0.0015119999999999578 0
 317.2 0.21179800000000001 0.018713999999999953 0
 317.4 0.21650400000000003 -0.0022280000000000633 9
 317.6 0.22159399999999999 -0.0039579999999999615 9
 317.8 0.227072 -0.004703999999999986 9
 318. 0.23298199999999997 -0.005073999999999912 9
 318.2 0.239406 -0.005442000000000002 9
 318.4 0.246394 -0.005558000000000007 9
 318.6 0.253982 -0.005573999999999968 9
 318.8 0.262304 -0.005527999999999977 9
 319. 0.271408 -0.005355999999999916 9
 319.2 0.2814 -0.0046999999999999265 9
 319.4 0.292426 -0.003582000000000085 9
 319.6 0.30459800000000004 -0.0009860000000000424 9
 319.8 0.318048 0.008364000000000038 0
 320. 0.332946 0.15577799999999997 0
 320.2 0.349402 0.007585999999999982 0
 320.4 0.36754600000000004 -0.0014220000000000343 9
 320.6 0.387452 -0.0043640000000000345 9
 320.8 0.40907000000000004 -0.005690000000000084 9
 321. 0.432296 -0.007172000000000067 9
 321.2 0.45697599999999994 -0.007431999999999883 9
 321.4 0.48297 -0.007689999999999975 9
 321.6 0.5111 -0.008000000000000007 9
 321.8 0.5423800000000001 -0.008060000000000178 9
 322. 0.57784 -0.00537999999999994 9
 322.2 0.61846 -0.007719999999999949 9
 322.4 0.66524 -0.008080000000000087 9
 322.6 0.7191399999999999 -0.007579999999999698 9
 322.8 0.78134 -0.006780000000000008 9
 323. 0.85308 -0.005759999999999987 9
 323.2 0.9355800000000001 -0.0038600000000001966 9
 323.4 1.0301200000000001 -0.001340000000000341 9
 323.6 1.13764 0.0027200000000000557 0
 323.8 1.2587 0.007000000000000117 0
 324. 1.3928200000000002 0.011459999999999582 0
 324.2 1.5378999999999998 0.017700000000000493 0
 324.4 1.6893399999999998 0.02462000000000053 0
 324.6 1.8389199999999999 0.031560000000000255 0
 324.8 1.9733 0.037900000000000045 0
 325. 2.0722 0.04260000000000019 0
 325.2 2.1012 0.04459999999999997 0
 325.4 2.0369400000000004 0.044419999999998794 0
 325.6 1.9219000000000002 0.042699999999999516 0
 325.8 1.7812599999999998 0.042180000000000106 0
 326. 1.63156 0.04808000000000012 0
 326.2 1.4835 0.0794999999999999 0
 326.4 1.3436000000000001 0.33479999999999954 0
 326.6 1.21548 4.02764 0
 326.8 1.1002200000000002 0.19195999999999946 0
 327. 0.9979199999999999 0.09956000000000031 0
 327.2 0.90784 0.03191999999999995 0
 327.4 0.8288599999999999 0.014080000000000092 0
 327.6 0.7598 0.007900000000000018 0
 327.8 0.69944 0.019120000000000026 0
 328. 0.6466000000000001 0.0019999999999997797 0
 328.2 0.6003200000000001 -0.004240000000000244 9
 328.4 0.5597000000000001 -0.006200000000000205 9
 328.6 0.5239400000000001 -0.007180000000000186 9
 328.8 0.492392 -0.007743999999999973 9
 329. 0.464478 -0.008245999999999976 9
 329.2 0.439684 -0.008288000000000073 9
 329.4 0.41763399999999995 -0.008337999999999846 9
 329.6 0.39792399999999994 -0.008167999999999842 9
 329.8 0.38028999999999996 -0.007229999999999959 9
 330. 0.364464 -0.008248000000000033 9
 330.2 0.35020199999999996 -0.008113999999999955 9
 330.4 0.337352 -0.007963999999999971 9
 330.6 0.325716 -0.008112000000000008 9
 330.8 0.31517799999999996 -0.007845999999999909 9
 331. 0.305602 -0.007514000000000021 9
 331.2 0.29687800000000003 -0.007146000000000097 9
 331.4 0.288924 -0.006668000000000007 9
 331.6 0.281648 -0.005936000000000052 9
 331.8 0.27501 -0.003869999999999929 9
 332. 0.26889399999999997 -0.002957999999999905 9
 332.2 0.26331 0.0001300000000000745 0
 332.4 0.258152 0.007735999999999965 0
 332.6 0.253412 0.04001599999999994 0
 332.8 0.249048 0.05996400000000002 0
 333. 0.24503599999999998 0.021348000000000034 0
 333.2 0.241326 0.004117999999999955 0
 333.4 0.23789400000000002 -0.0008580000000000254 9
 333.6 0.23473399999999997 -0.0030379999999999296 9
 333.8 0.23180399999999998 -0.005027999999999977 9
 334. 0.22909600000000002 -0.005572000000000021 9
 334.2 0.22659200000000002 -0.005844000000000016 9
 334.4 0.224292 -0.00584399999999996 9
 334.6 0.22216800000000003 -0.00567600000000007 9
 334.8 0.220192 -0.005143999999999982 9
 335. 0.21836 -0.003620000000000012 9
 335.2 0.21666400000000002 0.005051999999999945 0
 335.4 0.21508 0.00024000000000001798 0
 335.6 0.21358200000000002 -0.004074000000000022 9
 335.8 0.21218 -0.005260000000000042 9
 336. 0.21084599999999998 -0.005721999999999949 9
 336.2 0.20960600000000001 -0.005642000000000036 9
 336.4 0.20842799999999997 -0.006395999999999957 9
 336.6 0.207326 -0.006482000000000043 9
 336.8 0.206266 -0.006462000000000023 9
 337. 0.20529200000000003 -0.006444000000000061 9
 337.2 0.20439000000000002 -0.006330000000000058 9
 337.4 0.20355 -0.006350000000000022 9
 337.6 0.202768 -0.005875999999999992 9
 337.8 0.20207999999999998 -0.006359999999999977 9
 338. 0.201432 -0.006423999999999985 9
 338.2 0.200842 -0.006394000000000011 9
 338.4 0.20029799999999998 -0.006285999999999958 9
 338.6 0.199824 -0.006068000000000018 9
 338.8 0.19939199999999999 -0.00584399999999996 9
 339. 0.199018 -0.006325999999999998 9
 339.2 0.19867 -0.006390000000000007 9
 339.4 0.19837200000000002 -0.006404000000000021 9
 339.6 0.198114 -0.006398000000000015 9
 339.8 0.19789800000000002 -0.006386000000000058 9
 340. 0.197708 -0.006355999999999973 9
 340.2 0.19756 -0.006320000000000048 9
 340.4 0.19745599999999996 -0.006291999999999909 9
 340.6 0.19738 -0.006159999999999999 9
 340.8 0.19730799999999998 -0.006155999999999939 9
 341. 0.19728600000000002 -0.006202000000000041 9
 341.2 0.197298 -0.006186000000000025 9
 341.4 0.197318 -0.006125999999999965 9
 341.6 0.19738 -0.00606000000000001 9
 341.8 0.19746000000000002 -0.005920000000000036 9
 342. 0.197564 -0.005747999999999975 9
 342.2 0.197698 -0.005386000000000002 9
 342.4 0.19786399999999998 -0.005047999999999941 9
 342.6 0.19800399999999999 -0.0044279999999999875 9
 342.8 0.19820800000000002 -0.0030560000000000587 9
 343. 0.19843 0.0009899999999999909 0
 343.2 0.198656 0.032208000000000014 0
 343.4 0.19892 0.005859999999999976 0
 343.6 0.199202 0.0008859999999999979 0
 343.8 0.19951 -0.003170000000000006 9
 344. 0.199828 -0.004296000000000022 9
 344.2 0.20017000000000001 -0.0048900000000000055 9
 344.4 0.200526 -0.005282000000000009 9
 344.6 0.2009 -0.005299999999999971 9
 344.8 0.20129199999999997 -0.005143999999999926 9
 345. 0.201704 -0.005027999999999977 9
 345.2 0.20212599999999997 -0.004781999999999953 9
 345.4 0.202574 -0.004418000000000033 9
 345.6 0.203044 -0.003908000000000023 9
 345.8 0.203532 -0.002724000000000004 9
 346. 0.204032 -0.003923999999999983 9
 346.2 0.204544 -0.004408000000000023 9
 346.4 0.20507200000000003 -0.004804000000000086 9
 346.6 0.20563599999999999 -0.005051999999999945 9
 346.8 0.20618599999999998 -0.00510199999999994 9
 347. 0.206776 -0.005231999999999959 9
 347.2 0.20738600000000001 -0.005102000000000051 9
 347.4 0.20799399999999998 -0.005457999999999963 9
 347.6 0.20864000000000002 -0.00548000000000004 9
