PROJECT: 240-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-23.218;13;2014-02-23 12:24:38;2014-02-23 12:27:10;FLS3A;0.00;onTheFlyMap;0.23;NIKA;320.14;36.32;-1.10;-5.10;-2.30
2014-02-23.219;10;2014-02-23 12:27:13;2014-02-23 12:29:12;FLS3A;0.00;onTheFlyMap;0.23;NIKA;320.24;35.99;-1.10;-5.10;-2.30
2014-02-23.220;13;2014-02-23 12:29:13;2014-02-23 12:31:46;FLS3A;0.00;onTheFlyMap;0.00;NIKA;320.36;35.75;-1.10;-5.10;-2.30
2014-02-23.221;10;2014-02-23 12:31:50;2014-02-23 12:33:45;FLS3A;0.00;onTheFlyMap;0.07;NIKA;320.41;35.41;-1.10;-5.10;-2.30
2014-02-23.222;13;2014-02-23 12:33:47;2014-02-23 12:36:22;FLS3A;0.00;onTheFlyMap;0.07;NIKA;320.54;35.19;-1.10;-5.10;-2.30
2014-02-23.223;10;2014-02-23 12:36:24;2014-02-23 12:38:25;FLS3A;0.00;onTheFlyMap;0.03;NIKA;320.61;34.84;-1.10;-5.10;-2.30
2014-02-23.224;13;2014-02-23 12:38:27;2014-02-23 12:40:58;FLS3A;0.00;onTheFlyMap;0.03;NIKA;320.74;34.60;-1.10;-5.10;-2.30
2014-02-23.225;10;2014-02-23 12:41:01;2014-02-23 12:42:57;FLS3A;0.00;onTheFlyMap;0.03;NIKA;320.77;34.25;-1.10;-5.10;-2.30
2014-02-23.226;13;2014-02-23 12:43:00;2014-02-23 12:45:33;FLS3A;0.00;onTheFlyMap;0.03;NIKA;320.90;34.02;-1.10;-5.10;-2.30
2014-02-23.227;10;2014-02-23 12:45:37;2014-02-23 12:47:33;FLS3A;0.00;onTheFlyMap;0.05;NIKA;321.00;33.69;-1.10;-5.10;-2.30
2014-02-23.228;13;2014-02-23 12:47:36;2014-02-23 12:50:10;FLS3A;0.00;onTheFlyMap;0.01;NIKA;321.14;33.46;-1.10;-5.10;-2.30
2014-02-23.229;10;2014-02-23 12:50:12;2014-02-23 12:52:09;FLS3A;0.00;onTheFlyMap;0.01;NIKA;321.24;33.13;-1.10;-5.10;-2.30
2014-02-23.230;13;2014-02-23 12:52:12;2014-02-23 12:54:24;FLS3A;0.00;onTheFlyMap;0.33;NIKA;321.34;32.88;-1.10;-5.10;-2.30
2014-02-23.231;13;2014-02-23 12:54:44;2014-02-23 12:57:29;FLS3A;0.00;onTheFlyMap;0.33;NIKA;321.46;32.57;-1.10;-5.10;-2.30
2014-02-23.232;10;2014-02-23 12:57:31;2014-02-23 12:59:29;FLS3A;0.00;onTheFlyMap;0.00;NIKA;321.56;32.21;-1.10;-5.10;-2.30
2014-02-23.233;13;2014-02-23 12:59:31;2014-02-23 13:02:07;FLS3A;0.00;onTheFlyMap;0.00;NIKA;321.73;31.99;-1.10;-5.10;-2.30
2014-02-23.234;10;2014-02-23 13:02:11;2014-02-23 13:04:09;FLS3A;0.00;onTheFlyMap;0.74;NIKA;321.84;31.67;-1.10;-5.10;-2.30
2014-02-23.235;1;2014-02-23 13:04:12;2014-02-23 13:04:40;1637+574;0.00;track;0.74;NIKA;321.97;31.42;-1.10;-5.10;-2.30
2014-02-23.236;1;2014-02-23 13:04:43;2014-02-23 13:05:52;1637+574;0.00;Lissajous;0.74;NIKA;322.22;27.34;-1.10;-5.10;-2.30
2014-02-23.237;1;2014-02-23 13:07:44;2014-02-23 13:08:21;FLS3A;0.00;track;0.07;NIKA;322.43;26.98;-5.00;-4.40;-2.30
2014-02-23.238;13;2014-02-23 13:08:23;2014-02-23 13:10:56;FLS3A;0.00;onTheFlyMap;0.07;NIKA;322.18;30.92;-5.00;-4.40;-2.30
2014-02-23.239;10;2014-02-23 13:10:58;2014-02-23 13:12:54;FLS3A;0.00;onTheFlyMap;0.28;NIKA;322.29;30.59;-5.00;-4.40;-2.30
2014-02-23.240;13;2014-02-23 13:12:58;2014-02-23 13:15:33;FLS3A;0.00;onTheFlyMap;0.28;NIKA;322.47;30.37;-5.00;-4.40;-2.30
2014-02-23.241;10;2014-02-23 13:15:36;2014-02-23 13:17:32;FLS3A;0.00;onTheFlyMap;0.01;NIKA;322.56;30.03;-5.00;-4.40;-2.30
2014-02-23.242;13;2014-02-23 13:17:35;2014-02-23 13:20:09;FLS3A;0.00;onTheFlyMap;0.01;NIKA;322.71;29.81;-5.00;-4.40;-2.30
2014-02-23.243;10;2014-02-23 13:20:11;2014-02-23 13:22:07;FLS3A;0.00;onTheFlyMap;0.01;NIKA;322.84;29.49;-5.00;-4.40;-2.30
2014-02-23.244;13;2014-02-23 13:22:11;2014-02-23 13:24:42;FLS3A;0.00;onTheFlyMap;0.01;NIKA;322.99;29.27;-5.00;-4.40;-2.30
2014-02-23.245;10;2014-02-23 13:24:45;2014-02-23 13:26:40;FLS3A;0.00;onTheFlyMap;0.01;NIKA;323.14;28.97;-5.00;-4.40;-2.30
2014-02-23.246;13;2014-02-23 13:26:44;2014-02-23 13:29:16;FLS3A;0.00;onTheFlyMap;0.09;NIKA;323.31;28.76;-5.00;-4.40;-2.30
2014-02-23.247;10;2014-02-23 13:29:19;2014-02-23 13:31:16;FLS3A;0.00;onTheFlyMap;0.01;NIKA;323.43;28.43;-5.00;-4.40;-2.30
2014-02-23.248;13;2014-02-23 13:31:19;2014-02-23 13:33:51;FLS3A;0.00;onTheFlyMap;0.01;NIKA;323.57;28.20;-5.00;-4.40;-2.30
2014-02-23.249;10;2014-02-23 13:33:54;2014-02-23 13:35:50;FLS3A;0.00;onTheFlyMap;0.01;NIKA;323.71;27.88;-5.00;-4.40;-2.30
2014-02-23.250;13;2014-02-23 13:35:53;2014-02-23 13:38:28;FLS3A;0.00;onTheFlyMap;0.01;NIKA;323.88;27.67;-5.00;-4.40;-2.30
2014-02-23.251;10;2014-02-23 13:38:29;2014-02-23 13:40:24;FLS3A;0.00;onTheFlyMap;0.01;NIKA;324.01;27.35;-5.00;-4.40;-2.30
2014-02-23.252;13;2014-02-23 13:40:27;2014-02-23 13:43:01;FLS3A;0.00;onTheFlyMap;0.00;NIKA;324.17;27.14;-5.00;-4.40;-2.30
2014-02-23.253;10;2014-02-23 13:43:03;2014-02-23 13:45:00;FLS3A;0.00;onTheFlyMap;0.00;NIKA;324.30;26.82;-5.00;-4.40;-2.30
2014-02-23.254;13;2014-02-23 13:45:04;2014-02-23 13:47:38;FLS3A;0.00;onTheFlyMap;0.00;NIKA;324.49;26.62;-5.00;-4.40;-2.30
2014-02-23.255;10;2014-02-23 13:47:39;2014-02-23 13:49:35;FLS3A;0.00;onTheFlyMap;0.00;NIKA;324.64;26.30;-5.00;-4.40;-2.30
2014-02-23.256;13;2014-02-23 13:49:38;2014-02-23 13:52:13;FLS3A;0.00;onTheFlyMap;0.03;NIKA;324.79;26.09;-5.00;-4.40;-2.30
2014-02-23.257;1;2014-02-23 13:52:30;2014-02-23 13:52:58;1637+574;0.00;track;0.03;NIKA;325.00;25.77;-5.00;-4.40;-2.30
2014-02-23.258;1;2014-02-23 13:53:00;2014-02-23 13:54:10;1637+574;0.00;Lissajous;0.03;NIKA;325.92;21.77;-5.00;-4.40;-2.30
2014-02-23.259;1;2014-02-23 13:58:39;2014-02-23 14:02:06;0552+398;0.00;track;0.06;NIKA;326.19;21.42;-5.90;-5.50;-2.30
2014-02-23.81;1;2014-02-23 05:33:47;2014-02-23 05:33:52;1637+574;0.00;Lissajous;0.20;NIKA;382.39;66.90;-2.07;4.50;-2.10
2014-02-23.82;1;2014-02-23 05:34:40;2014-02-23 05:36:05;1637+574;0.00;Lissajous;0.20;NIKA;382.30;66.89;-2.07;4.50;-2.10
2014-02-23.83;13;2014-02-23 05:37:52;2014-02-23 05:40:59;FLS3A;0.00;onTheFlyMap;0.09;NIKA;381.22;67.21;-3.30;2.20;-2.10
2014-02-23.84;10;2014-02-23 05:41:02;2014-02-23 05:43:02;FLS3A;0.00;onTheFlyMap;0.04;NIKA;385.45;64.03;-3.30;2.20;-2.10
2014-02-23.85;13;2014-02-23 05:43:04;2014-02-23 05:45:36;FLS3A;0.00;onTheFlyMap;0.07;NIKA;384.94;64.16;-3.30;2.20;-2.10
2014-02-23.86;10;2014-02-23 05:45:39;2014-02-23 05:47:39;FLS3A;0.00;onTheFlyMap;0.07;NIKA;384.42;64.43;-3.30;2.20;-2.10
2014-02-23.87;13;2014-02-23 05:47:41;2014-02-23 05:50:12;FLS3A;0.00;onTheFlyMap;0.06;NIKA;383.89;64.55;-3.30;2.20;-2.10
2014-02-23.88;10;2014-02-23 05:50:15;2014-02-23 05:52:14;FLS3A;0.00;onTheFlyMap;0.06;NIKA;383.33;64.80;-3.30;2.20;-2.10
2014-02-23.89;13;2014-02-23 05:52:16;2014-02-23 05:54:50;FLS3A;0.00;onTheFlyMap;0.07;NIKA;382.84;64.96;-3.30;2.20;-2.10
2014-02-23.90;10;2014-02-23 05:54:52;2014-02-23 05:56:53;FLS3A;0.00;onTheFlyMap;0.07;NIKA;382.20;65.16;-3.30;2.20;-2.10
2014-02-23.91;13;2014-02-23 05:57:00;2014-02-23 05:59:31;FLS3A;0.00;onTheFlyMap;0.07;NIKA;381.68;65.31;-3.30;2.20;-2.10
2014-02-23.92;10;2014-02-23 05:59:35;2014-02-23 06:01:33;FLS3A;0.00;onTheFlyMap;0.04;NIKA;381.03;65.54;-3.30;2.20;-2.10
2014-02-23.93;13;2014-02-23 06:01:36;2014-02-23 06:04:08;FLS3A;0.00;onTheFlyMap;0.12;NIKA;380.45;65.63;-3.30;2.20;-2.10
2014-02-23.94;10;2014-02-23 06:04:11;2014-02-23 06:06:11;FLS3A;0.00;onTheFlyMap;0.12;NIKA;379.80;65.86;-3.30;2.20;-2.10
2014-02-23.95;13;2014-02-23 06:06:15;2014-02-23 06:08:49;FLS3A;0.00;onTheFlyMap;0.03;NIKA;379.22;65.97;-3.30;2.20;-2.10
2014-02-23.96;10;2014-02-23 06:08:51;2014-02-23 06:10:52;FLS3A;0.00;onTheFlyMap;0.03;NIKA;378.55;66.20;-3.30;2.20;-2.10
2014-02-23.97;13;2014-02-23 06:10:54;2014-02-23 06:13:26;FLS3A;0.00;onTheFlyMap;0.04;NIKA;377.93;66.26;-3.30;2.20;-2.10
2014-02-23.98;10;2014-02-23 06:13:28;2014-02-23 06:15:29;FLS3A;0.00;onTheFlyMap;0.02;NIKA;377.22;66.47;-3.30;2.20;-2.10
2014-02-23.99;1;2014-02-23 06:15:32;2014-02-23 06:17:04;1637+574;0.00;Lissajous;0.02;NIKA;376.62;66.57;-3.30;2.20;-2.10
2014-02-25.113;13;2014-02-25 08:25:01;2014-02-25 08:28:31;FLS3A;0.00;onTheFlyMap;0.42;NIKA;355.30;57.02;-3.60;0.00;-1.50
2014-02-25.114;10;2014-02-25 08:28:34;2014-02-25 08:30:31;FLS3A;0.00;onTheFlyMap;0.43;NIKA;332.86;63.91;-3.60;0.00;-1.50
2014-02-25.115;13;2014-02-25 08:33:02;2014-02-25 08:35:48;FLS3A;0.00;onTheFlyMap;0.45;NIKA;332.03;63.55;-3.60;0.00;-1.50
2014-02-25.116;10;2014-02-25 08:35:51;2014-02-25 08:37:49;FLS3A;0.00;onTheFlyMap;0.45;NIKA;331.36;63.25;-3.60;0.00;-1.50
2014-02-25.117;13;2014-02-25 08:38:05;2014-02-25 08:40:37;FLS3A;0.00;onTheFlyMap;0.45;NIKA;330.93;63.04;-3.60;0.00;-1.50
2014-02-25.118;10;2014-02-25 08:40:39;2014-02-25 08:42:39;FLS3A;0.00;onTheFlyMap;0.45;NIKA;330.35;62.81;-3.60;0.00;-1.50
2014-02-25.119;13;2014-02-25 08:42:56;2014-02-25 08:45:38;FLS3A;0.00;onTheFlyMap;0.45;NIKA;330.00;62.57;-3.60;0.00;-1.50
2014-02-25.120;10;2014-02-25 08:46:12;2014-02-25 08:48:16;FLS3A;0.00;onTheFlyMap;0.44;NIKA;329.39;62.24;-3.60;0.00;-1.50
2014-02-25.121;13;2014-02-25 08:48:17;2014-02-25 08:50:50;FLS3A;0.00;onTheFlyMap;0.44;NIKA;329.11;62.02;-3.60;0.00;-1.50
2014-02-25.122;10;2014-02-25 08:50:52;2014-02-25 08:52:49;FLS3A;0.00;onTheFlyMap;0.44;NIKA;328.52;61.80;-3.60;0.00;-1.50
2014-02-25.123;13;2014-02-25 08:52:52;2014-02-25 08:55:24;FLS3A;0.00;onTheFlyMap;0.43;NIKA;328.30;61.57;-3.60;0.00;-1.50
2014-02-25.124;10;2014-02-25 08:55:26;2014-02-25 08:57:24;FLS3A;0.00;onTheFlyMap;0.43;NIKA;327.76;61.33;-3.60;0.00;-1.50
2014-02-25.125;13;2014-02-25 08:57:32;2014-02-25 09:00:05;FLS3A;0.00;onTheFlyMap;0.41;NIKA;327.50;61.09;-3.60;0.00;-1.50
2014-02-25.126;10;2014-02-25 09:00:07;2014-02-25 09:02:06;FLS3A;0.00;onTheFlyMap;0.41;NIKA;327.03;60.83;-3.60;0.00;-1.50
2014-02-25.127;13;2014-02-25 09:02:13;2014-02-25 09:04:45;FLS3A;0.00;onTheFlyMap;0.41;NIKA;326.79;60.59;-3.60;0.00;-1.50
2014-02-25.128;10;2014-02-25 09:04:48;2014-02-25 09:06:47;FLS3A;0.00;onTheFlyMap;0.39;NIKA;326.39;60.31;-3.60;0.00;-1.50
2014-02-25.129;13;2014-02-25 09:06:53;2014-02-25 09:09:27;FLS3A;0.00;onTheFlyMap;0.40;NIKA;326.12;60.09;-3.60;0.00;-1.50
2014-02-25.130;10;2014-02-25 09:09:29;2014-02-25 09:11:27;FLS3A;0.00;onTheFlyMap;0.40;NIKA;325.69;59.80;-3.60;0.00;-1.50
2014-02-25.131;13;2014-02-25 09:11:39;2014-02-25 09:14:11;FLS3A;0.00;onTheFlyMap;0.40;NIKA;325.47;59.56;-3.60;0.00;-1.50
2014-02-25.132;10;2014-02-25 09:14:13;2014-02-25 09:16:13;FLS3A;0.00;onTheFlyMap;0.40;NIKA;325.10;59.27;-3.60;0.00;-1.50
2014-02-25.133;13;2014-02-25 09:16:29;2014-02-25 09:19:01;FLS3A;0.00;onTheFlyMap;0.42;NIKA;324.85;59.02;-3.60;0.00;-1.50
2014-02-25.134;10;2014-02-25 09:19:05;2014-02-25 09:21:01;FLS3A;0.00;onTheFlyMap;0.37;NIKA;324.46;58.73;-3.60;0.00;-1.50
2014-02-25.135;1;2014-02-25 09:21:09;2014-02-25 09:26:19;FLS3A;0.00;Lissajous;0.37;NIKA;324.29;58.49;-3.60;0.00;-1.50
2014-02-25.136;1;2014-02-25 09:27:46;2014-02-25 09:33:04;FLS3A;0.00;Lissajous;0.39;NIKA;323.55;57.73;-3.60;0.00;-1.50
2014-02-25.137;3;2014-02-25 15:26:12;2014-02-25 15:35:07;W3OH;0.00;calibrate;0.41;E090;130.26;16.12;0.00;0.00;-1.50
2014-02-25.137;3;2014-02-25 15:26:12;2014-02-25 15:35:07;W3OH;0.00;calibrate;0.41;E230;130.26;16.12;0.00;0.00;-1.50
2014-02-26.106;1;2014-02-26 06:34:33;2014-02-26 06:35:42;1354+195;0.00;Lissajous;0.05;NIKA;255.14;49.45;-15.30;7.30;-1.70
2014-02-26.107;1;2014-02-26 06:37:15;2014-02-26 06:38:33;1354+195;0.00;Lissajous;0.05;NIKA;255.71;48.92;-15.30;7.30;-1.70
2014-02-26.108;1;2014-02-26 06:40:50;2014-02-26 06:42:14;1354+195;0.00;Lissajous;0.01;NIKA;256.38;48.28;-13.80;6.30;-1.70
2014-02-26.109;1;2014-02-26 06:42:17;2014-02-26 06:43:32;1354+195;0.00;Lissajous;0.01;NIKA;256.72;47.95;-13.80;6.30;-2.30
2014-02-26.110;1;2014-02-26 06:43:33;2014-02-26 06:44:47;1354+195;0.00;Lissajous;0.04;NIKA;256.98;47.70;-13.80;6.30;-2.90
2014-02-26.111;1;2014-02-26 06:44:49;2014-02-26 06:46:08;1354+195;0.00;Lissajous;0.04;NIKA;257.23;47.45;-13.80;6.30;-1.10
2014-02-26.112;1;2014-02-26 06:46:11;2014-02-26 06:47:26;1354+195;0.00;Lissajous;0.04;NIKA;257.50;47.18;-13.80;6.30;-0.50
2014-02-26.113;1;2014-02-26 06:50:13;2014-02-26 06:56:14;NGP-245287;0.00;Lissajous;0.08;NIKA;258.13;46.55;-13.80;6.30;-1.90
2014-02-26.114;1;2014-02-26 06:56:15;2014-02-26 07:01:25;NGP-245287;0.00;Lissajous;0.07;NIKA;271.19;46.81;-13.80;6.30;-1.90
2014-02-26.115;1;2014-02-26 07:01:26;2014-02-26 07:06:36;NGP-245287;0.00;Lissajous;0.05;NIKA;271.95;45.77;-13.80;6.30;-1.90
2014-02-26.116;1;2014-02-26 07:06:38;2014-02-26 07:11:48;NGP-245287;0.00;Lissajous;0.08;NIKA;272.67;44.74;-13.80;6.30;-1.90
2014-02-26.117;1;2014-02-26 07:11:50;2014-02-26 07:16:59;NGP-245287;0.00;Lissajous;0.05;NIKA;273.40;43.71;-13.80;6.30;-1.90
2014-02-26.118;1;2014-02-26 07:17:01;2014-02-26 07:22:11;NGP-245287;0.00;Lissajous;0.08;NIKA;274.11;42.67;-13.80;6.30;-1.90
2014-02-26.119;1;2014-02-26 07:22:14;2014-02-26 07:27:23;NGP-245287;0.00;Lissajous;0.08;NIKA;274.80;41.65;-13.80;6.30;-1.90
2014-02-26.120;1;2014-02-26 07:27:26;2014-02-26 07:32:46;NGP-252305;0.00;Lissajous;0.11;NIKA;275.50;40.61;-13.80;6.30;-1.90
2014-02-26.121;1;2014-02-26 07:32:49;2014-02-26 07:37:57;NGP-252305;0.00;Lissajous;0.06;NIKA;274.35;37.26;-13.80;6.30;-1.90
2014-02-26.122;1;2014-02-26 07:38:00;2014-02-26 07:43:09;NGP-252305;0.00;Lissajous;0.08;NIKA;275.06;36.24;-13.80;6.30;-1.90
2014-02-26.123;1;2014-02-26 07:43:12;2014-02-26 07:48:45;NGP-252305;0.00;Lissajous;0.11;NIKA;275.77;35.20;-13.80;6.30;-1.90
2014-02-26.124;1;2014-02-26 07:48:47;2014-02-26 07:53:56;NGP-252305;0.00;Lissajous;0.08;NIKA;276.52;34.10;-13.80;6.30;-1.90
2014-02-26.125;1;2014-02-26 07:53:59;2014-02-26 07:59:09;NGP-252305;0.00;Lissajous;0.07;NIKA;277.22;33.07;-13.80;6.30;-1.90
2014-02-26.126;1;2014-02-26 07:53:59;2014-02-26 08:01:12;1354+195;0.00;Lissajous;0.06;NIKA;277.93;32.01;-13.80;6.30;-1.90
2014-02-26.127;1;2014-02-26 08:01:14;2014-02-26 08:02:30;1354+195;0.00;Lissajous;0.06;NIKA;270.12;32.32;-13.80;6.30;-2.50
2014-02-26.128;1;2014-02-26 08:02:31;2014-02-26 08:03:45;1354+195;0.00;Lissajous;0.13;NIKA;270.31;32.07;-13.80;6.30;-3.10
2014-02-26.129;1;2014-02-26 08:03:47;2014-02-26 08:05:04;1354+195;0.00;Lissajous;0.13;NIKA;270.49;31.81;-13.80;6.30;-1.30
2014-02-26.130;1;2014-02-26 08:05:07;2014-02-26 08:06:22;1354+195;0.00;Lissajous;0.06;NIKA;270.68;31.55;-13.80;6.30;-0.70
2014-02-26.131;1;2014-02-26 08:08:36;2014-02-26 08:10:05;1354+195;0.00;Lissajous;0.06;NIKA;271.18;30.90;-13.80;6.30;-1.90
2014-02-26.132;1;2014-02-26 08:11:34;2014-02-26 08:12:52;1354+195;0.00;Lissajous;0.10;NIKA;271.64;30.27;-13.80;6.30;-1.90
2014-02-26.133;1;2014-02-26 08:14:40;2014-02-26 08:15:57;1354+195;0.00;Lissajous;0.07;NIKA;272.10;29.65;-13.80;6.30;-1.90
2014-02-26.134;1;2014-02-26 08:18:29;2014-02-26 08:24:38;NGP-246114;0.00;Lissajous;0.06;NIKA;272.58;28.98;-11.80;2.50;-1.90
2014-02-26.135;1;2014-02-26 08:24:41;2014-02-26 08:29:50;NGP-246114;0.00;Lissajous;0.07;NIKA;290.24;31.74;-11.80;2.50;-1.90
2014-02-26.136;1;2014-02-26 08:29:53;2014-02-26 08:35:03;NGP-246114;0.00;Lissajous;0.13;NIKA;290.80;30.77;-11.80;2.50;-1.90
2014-02-26.137;1;2014-02-26 08:35:07;2014-02-26 08:40:17;NGP-246114;0.00;Lissajous;0.13;NIKA;291.36;29.80;-11.80;2.50;-1.90
2014-02-26.138;1;2014-02-26 08:40:19;2014-02-26 08:45:29;NGP-246114;0.00;Lissajous;0.15;NIKA;291.94;28.84;-11.80;2.50;-1.90
2014-02-26.139;1;2014-02-26 08:45:31;2014-02-26 08:50:41;NGP-246114;0.00;Lissajous;0.13;NIKA;292.50;27.88;-11.80;2.50;-1.90
2014-02-26.140;1;2014-02-26 08:50:59;2014-02-26 08:53:14;1637+574;0.00;track;0.13;NIKA;293.09;26.89;-11.80;2.50;-1.90
2014-02-26.141;1;2014-02-26 08:53:16;2014-02-26 08:54:24;1637+574;0.00;Lissajous;0.20;NIKA;321.29;58.60;-11.80;2.50;-1.90
2014-02-26.142;13;2014-02-26 08:55:46;2014-02-26 08:58:44;FLS3A;0.00;onTheFlyMap;0.03;NIKA;321.02;58.29;-12.50;5.40;-1.90
2014-02-26.143;10;2014-02-26 08:58:46;2014-02-26 09:02:36;FLS3A;0.00;onTheFlyMap;0.03;NIKA;326.65;60.54;-12.50;5.40;-1.90
2014-02-26.144;13;2014-02-26 09:03:52;2014-02-26 09:06:34;FLS3A;0.00;onTheFlyMap;0.09;NIKA;325.98;59.99;-12.50;5.40;-1.90
2014-02-26.145;10;2014-02-26 09:06:36;2014-02-26 09:08:38;FLS3A;0.00;onTheFlyMap;0.09;NIKA;325.53;59.70;-12.50;5.40;-1.90
2014-02-26.146;13;2014-02-26 09:08:40;2014-02-26 09:11:12;FLS3A;0.00;onTheFlyMap;0.13;NIKA;325.34;59.46;-12.50;5.40;-1.90
2014-02-26.147;10;2014-02-26 09:11:15;2014-02-26 09:13:13;FLS3A;0.00;onTheFlyMap;0.13;NIKA;324.93;59.18;-12.50;5.40;-1.90
2014-02-26.148;13;2014-02-26 09:13:14;2014-02-26 09:15:47;FLS3A;0.00;onTheFlyMap;0.13;NIKA;324.83;58.94;-12.50;5.40;-1.90
2014-02-26.149;10;2014-02-26 09:15:49;2014-02-26 09:17:50;FLS3A;0.00;onTheFlyMap;0.10;NIKA;324.43;58.65;-12.50;5.40;-1.90
2014-02-26.150;13;2014-02-26 09:17:51;2014-02-26 09:20:23;FLS3A;0.00;onTheFlyMap;0.10;NIKA;324.28;58.41;-12.50;5.40;-1.90
2014-02-26.151;10;2014-02-26 09:20:26;2014-02-26 09:22:24;FLS3A;0.00;onTheFlyMap;0.10;NIKA;323.85;58.12;-12.50;5.40;-1.90
2014-02-26.152;13;2014-02-26 09:22:26;2014-02-26 09:24:59;FLS3A;0.00;onTheFlyMap;0.15;NIKA;323.77;57.88;-12.50;5.40;-1.90
2014-02-26.153;10;2014-02-26 09:25:01;2014-02-26 09:27:04;FLS3A;0.00;onTheFlyMap;0.15;NIKA;323.35;57.60;-12.50;5.40;-1.90
2014-02-26.154;13;2014-02-26 09:27:06;2014-02-26 09:29:37;FLS3A;0.00;onTheFlyMap;0.17;NIKA;323.28;57.34;-12.50;5.40;-1.90
2014-02-26.155;10;2014-02-26 09:29:41;2014-02-26 09:31:38;FLS3A;0.00;onTheFlyMap;0.40;NIKA;322.89;57.04;-12.50;5.40;-1.90
2014-02-26.156;13;2014-02-26 09:32:27;2014-02-26 09:34:59;FLS3A;0.00;onTheFlyMap;0.40;NIKA;322.69;56.71;-12.50;5.40;-1.90
2014-02-26.157;10;2014-02-26 09:35:02;2014-02-26 09:37:06;FLS3A;0.00;onTheFlyMap;0.08;NIKA;322.42;56.40;-12.50;5.40;-1.90
2014-02-26.158;13;2014-02-26 09:37:08;2014-02-26 09:39:43;FLS3A;0.00;onTheFlyMap;0.08;NIKA;322.34;56.15;-12.50;5.40;-1.90
2014-02-26.159;10;2014-02-26 09:39:44;2014-02-26 09:41:40;FLS3A;0.00;onTheFlyMap;0.20;NIKA;321.97;55.85;-12.50;5.40;-1.90
2014-02-26.160;13;2014-02-26 09:41:45;2014-02-26 09:44:16;FLS3A;0.00;onTheFlyMap;0.11;NIKA;321.94;55.59;-12.50;5.40;-1.90
2014-02-26.161;10;2014-02-26 09:44:19;2014-02-26 09:46:17;FLS3A;0.00;onTheFlyMap;0.11;NIKA;321.62;55.28;-12.50;5.40;-1.90
2014-02-26.162;13;2014-02-26 09:46:20;2014-02-26 09:48:52;FLS3A;0.00;onTheFlyMap;0.11;NIKA;321.58;55.04;-12.50;5.40;-1.90
2014-02-26.163;10;2014-02-26 09:48:55;2014-02-26 09:50:54;FLS3A;0.00;onTheFlyMap;0.05;NIKA;321.31;54.72;-12.50;5.40;-1.90
2014-02-26.164;13;2014-02-26 09:50:56;2014-02-26 09:53:29;FLS3A;0.00;onTheFlyMap;0.05;NIKA;321.19;54.47;-12.50;5.40;-1.90
2014-02-26.165;10;2014-02-26 09:53:31;2014-02-26 09:55:30;FLS3A;0.00;onTheFlyMap;0.03;NIKA;321.01;54.15;-12.50;5.40;-1.90
2014-02-26.166;1;2014-02-26 09:55:53;2014-02-26 09:57:10;1637+574;0.00;track;0.04;NIKA;320.86;53.86;-12.50;5.40;-1.90
2014-02-26.167;1;2014-02-26 09:57:12;2014-02-26 09:58:22;1637+574;0.00;Lissajous;0.04;NIKA;317.21;50.32;-12.50;5.40;-1.90
2014-02-26.168;1;2014-02-26 09:59:41;2014-02-26 10:01:17;1637+574;0.00;Lissajous;0.04;NIKA;317.15;49.99;-10.70;5.50;-1.90
2014-02-26.169;1;2014-02-26 10:01:18;2014-02-26 10:02:31;1637+574;0.00;Lissajous;0.05;NIKA;317.11;49.76;-10.70;5.50;-2.50
2014-02-26.170;1;2014-02-26 10:02:33;2014-02-26 10:03:45;1637+574;0.00;Lissajous;0.05;NIKA;317.08;49.60;-10.70;5.50;-3.10
2014-02-26.171;1;2014-02-26 10:03:49;2014-02-26 10:05:16;1637+574;0.00;Lissajous;0.00;NIKA;317.05;49.44;-10.70;5.50;-1.30
2014-02-26.172;1;2014-02-26 10:05:19;2014-02-26 10:06:32;1637+574;0.00;Lissajous;0.00;NIKA;317.02;49.24;-10.70;5.50;-0.70
2014-02-26.173;1;2014-02-26 10:07:37;2014-02-26 10:08:05;1637+574;0.00;Lissajous;0.05;NIKA;316.97;48.92;-10.70;5.50;-1.90
2014-02-26.174;1;2014-02-26 10:07:37;2014-02-26 10:10:18;1637+574;0.00;Lissajous;0.05;NIKA;316.95;48.86;-10.70;5.50;-0.70
2014-02-26.175;1;2014-02-26 10:13:30;2014-02-26 10:14:56;1637+574;0.00;Lissajous;0.37;NIKA;316.90;48.29;-10.70;5.50;-1.90
2014-02-26.176;1;2014-02-26 10:14:59;2014-02-26 10:16:21;1637+574;0.00;Lissajous;0.37;NIKA;316.86;47.93;-10.70;5.50;-0.70
2014-02-26.177;1;2014-02-26 10:17:46;2014-02-26 10:19:06;1637+574;0.00;Lissajous;0.05;NIKA;316.83;47.56;-10.70;5.50;-1.90
2014-02-26.178;1;2014-02-26 10:19:09;2014-02-26 10:20:14;1637+574;0.00;Lissajous;0.05;NIKA;316.82;47.37;-10.70;5.50;-2.50
2014-02-26.179;1;2014-02-26 10:20:27;2014-02-26 10:21:39;1637+574;0.00;Lissajous;0.20;NIKA;316.80;47.23;-10.70;5.50;-3.10
