DAY , SCANNUM , OBJECT , OPERATOR , OBSID , PROJID , RA_DEG , DEC_DEG , AZ_DEG , EL_DEG , PARANGLE_DEG , MJD , DATE , LST_SEC , EXPTIME , NIKA_TOBS , N_OBS , N_OBSP , OBSTYPE , POLAR , SYSOFF , NASX_ARCSEC , NASY_ARCSEC , XOFFSET_ARCSEC , YOFFSET_ARCSEC , SWITCHMODE , FOCUSX_MM , FOCUSY_MM , FOCUSZ_MM , PRESSURE_HPA , TAMBIENT_C , REL_HUMIDITY_PERCENT , WINDVEL_MPERS , TIPTAU225GHZ , TAU1MM , TAU2MM , DIR , FILE , POWLAWAMP1MM , POWLAWAMP2MM , POWLAWEXPO1MM , POWLAWEXPO2MM , SKYNOI1MM0 , SKYNOI1MM1 , SKYNOI1MM2 , SKYNOI1MM3 , SKYNOI1MM4 , SKYNOI1MM5 , SKYNOI1MM6 , SKYNOI1MM7 , SKYNOI2MM0 , SKYNOI2MM1 , SKYNOI2MM2 , SKYNOI2MM3 , SKYNOI2MM4 , SKYNOI2MM5 , SKYNOI2MM6 , SKYNOI2MM7
20150211 ,      221 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836262 ,        4.8095552 ,       -118.96800 ,        39.363308 ,       -72.527742 ,        57064.771 , 2015-02-11T18:29:56.625 ,        13340.910 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.20000 ,       63.6000 ,       1.00000 ,      0.388692 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s221-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      222 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836335 ,        4.8095873 ,       -118.31043 ,        38.859326 ,       -71.813361 ,        57064.773 , 2015-02-11T18:32:48.750 ,        13513.507 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.20000 ,       61.3000 ,       1.00000 ,      0.408038 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s222-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      223 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836414 ,        4.8096223 ,       -117.60676 ,        38.309049 ,       -71.062482 ,        57064.775 , 2015-02-11T18:35:55.750 ,        13701.019 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.20000 ,       62.1000 ,       1.00000 ,      0.335733 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s223-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      224 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836488 ,        4.8096550 ,       -116.95765 ,        37.791288 ,       -70.380731 ,        57064.777 , 2015-02-11T18:38:50.500 ,        13876.247 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.30000 ,       62.2000 ,       1.10000 ,      0.397461 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s224-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      225 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836591 ,        4.8097006 ,       -116.06481 ,        37.063028 ,       -69.461975 ,        57064.780 , 2015-02-11T18:42:54.625 ,        14121.040 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.30000 ,       62.2000 ,       1.00000 ,      0.452678 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s225-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      226 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836663 ,        4.8097326 ,       -115.44746 ,        36.548479 ,       -68.848108 ,        57064.782 , 2015-02-11T18:45:46.000 ,        14292.885 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.40000 ,       63.2000 ,       1.00000 ,      0.452678 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s226-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      227 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836737 ,        4.8097651 ,       -114.82878 ,        36.023738 ,       -68.222917 ,        57064.784 , 2015-02-11T18:48:39.875 ,        14467.236 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.40000 ,       64.1000 ,       1.10000 ,      0.434419 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s227-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      228 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836809 ,        4.8097972 ,       -114.22287 ,        35.500948 ,       -67.630670 ,        57064.786 , 2015-02-11T18:51:32.250 ,        14640.083 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.40000 ,       64.1000 ,       1.10000 ,      0.434419 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s228-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      229 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836883 ,        4.8098297 ,       -113.61854 ,        34.970717 ,       -67.049563 ,        57064.788 , 2015-02-11T18:54:26.250 ,        14814.559 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.50000 ,       67.8000 ,       1.10000 ,      0.442816 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s229-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      230 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.836957 ,        4.8098625 ,       -113.01961 ,        34.436517 ,       -66.483083 ,        57064.790 , 2015-02-11T18:57:20.750 ,        14989.537 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.800 ,      -6.50000 ,       70.4000 ,       1.10000 ,      0.454537 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s230-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      231 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837031 ,        4.8098950 ,       -112.42973 ,        33.901881 ,       -65.945063 ,        57064.792 , 2015-02-11T19:00:14.625 ,        15163.888 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.50000 ,       73.2000 ,       1.10000 ,      0.454537 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s231-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      232 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837104 ,        4.8099273 ,       -111.84738 ,        33.365755 ,       -65.404077 ,        57064.794 , 2015-02-11T19:03:08.125 ,        15337.863 ,       150.000 ,       0.00000 ,       15 ,       15 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.50000 ,       75.6000 ,       1.00000 ,      0.461131 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s232-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      233 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837250 ,        4.8099918 ,       -110.59163 ,        32.300770 ,       -64.363412 ,        57064.798 , 2015-02-11T19:08:53.250 ,        15683.933 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.500 ,      -6.60000 ,       80.3000 ,       1.00000 ,      0.497920 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s233-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      234 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837329 ,        4.8100267 ,       -109.98804 ,        31.718859 ,       -63.842687 ,        57064.800 , 2015-02-11T19:11:59.500 ,        15870.693 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.500 ,      -6.60000 ,       79.2000 ,       1.10000 ,      0.497920 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s234-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      235 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837410 ,        4.8100628 ,       -109.37010 ,        31.113892 ,       -63.320854 ,        57064.802 , 2015-02-11T19:15:12.375 ,        16064.096 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.600 ,      -6.60000 ,       77.3000 ,      0.800000 ,      0.533644 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s235-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      236 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.837490 ,        4.8100977 ,       -108.77492 ,        30.522395 ,       -62.828504 ,        57064.804 , 2015-02-11T19:18:20.250 ,        16252.485 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.600 ,      -6.60000 ,       80.1000 ,       1.40000 ,      0.564385 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s236-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      237 , DIY-Tip , 3rdNIKAPool , 3rdNIKAPool , t21 ,        251.00000 ,        45.000000 ,        251.00060 ,        20.176384 ,       -57.796767 ,        57064.808 , 2015-02-11T19:23:46.625 ,        16579.754 ,       130.000 ,       0.00000 ,       10 ,       10 , DIY ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.700 ,      -6.70000 ,       88.4000 ,       1.10000 ,      0.574674 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s237-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      238 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.157235 ,        73.216503 ,       -58.282453 ,        57064.814 , 2015-02-11T19:31:51.750 ,        17066.207 ,       60.0000 ,       0.00000 ,        1 ,        1 , track ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.600 ,      -6.60000 ,       91.4000 ,       1.00000 ,      0.663714 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s238-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      239 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -67.771295 ,        73.028778 ,       -57.856661 ,        57064.815 , 2015-02-11T19:33:04.375 ,        17139.031 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.600 ,      -6.70000 ,       95.8000 ,       1.30000 ,      0.663714 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s239-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      240 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.057178 ,        72.445692 ,       -57.829830 ,        57064.817 , 2015-02-11T19:36:12.750 ,        17327.922 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.600 ,      -6.70000 ,       98.5000 ,       1.00000 ,      0.623008 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s240-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      241 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.314636 ,        71.845267 ,       -57.771492 ,        57064.819 , 2015-02-11T19:39:26.375 ,        17522.077 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.500 ,      -6.70000 ,       98.8000 ,       1.10000 ,      0.652221 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s241-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      242 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.531318 ,        71.264868 ,       -57.688814 ,        57064.821 , 2015-02-11T19:42:33.250 ,        17709.463 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.400 ,      -6.80000 ,       97.2000 ,       1.00000 ,      0.324112 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s242-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      243 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.726050 ,        70.661923 ,       -57.579896 ,        57064.823 , 2015-02-11T19:45:47.125 ,        17903.869 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.400 ,      -6.90000 ,       99.3000 ,       1.00000 ,      0.581189 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s243-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      244 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -68.888348 ,        70.075803 ,       -57.453488 ,        57064.826 , 2015-02-11T19:48:55.375 ,        18092.635 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.500 ,      -7.00000 ,       100.000 ,       1.20000 ,      0.581189 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s244-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      245 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -69.029315 ,        69.475875 ,       -57.305316 ,        57064.828 , 2015-02-11T19:52:07.875 ,        18285.662 ,       162.000 ,       0.00000 ,       16 ,       16 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.300 ,      -7.00000 ,       100.000 ,       1.10000 ,      0.674666 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s245-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150211 ,      246 , 3C84 , 3rdNIKAPool , 3rdNIKAPool , t21 ,        49.950642 ,        41.511711 ,       -69.144775 ,        68.888333 ,       -57.144132 ,        57064.830 , 2015-02-11T19:55:16.139 ,        18474.441 ,       142.000 ,       0.00000 ,       16 ,       14 , onTheFlyMap ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,      -6.10000 ,      -4.40000 , totalPower ,       0.00000 ,       0.00000 ,      -1.20000 ,       717.200 ,      -7.00000 ,       100.000 ,       1.00000 ,      0.674666 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150211s246-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
20150212 ,        2 , Uranus , 3rdNIKAPool , 3rdNIKAPool , t21 ,        12.872273 ,        4.8251484 ,       -133.74696 ,        48.315664 ,       -91.235817 ,        57065.729 , 2015-02-12T17:30:22.250 ,        9993.3015 ,       60.0000 ,       0.00000 ,        1 ,        1 , track ,        0 , Nasmyth         ,      -4.40000 ,       18.0000 ,       0.00000 ,       0.00000 , totalPower ,       0.00000 ,       0.00000 ,      -1.30000 ,       718.800 ,      -3.50000 ,       100.000 ,       1.10000 ,      0.536616 ,      -32768.0 ,      -32768.0 , /home/archeops/NIKA/Data/AntennaImbfits , iram30m-antenna-20150212s2-imb.fits ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000
