PROJECT: 166-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-20.222;13;2014-02-20 14:14:05;2014-02-20 14:16:36;IC1396A-2;-8.00;onTheFlyMap;0.24;NIKA;321.77;58.59;-2.60;-5.80;-1.30
2014-02-20.223;13;2014-02-20 14:16:39;2014-02-20 14:19:10;IC1396A-2;-8.00;onTheFlyMap;0.14;NIKA;321.51;58.32;-2.60;-5.80;-1.30
2014-02-20.224;13;2014-02-20 14:19:12;2014-02-20 14:21:43;IC1396A-2;-8.00;onTheFlyMap;0.14;NIKA;321.23;57.96;-2.60;-5.80;-1.30
2014-02-20.225;13;2014-02-20 14:21:52;2014-02-20 14:24:24;IC1396A-2;-8.00;onTheFlyMap;0.26;NIKA;321.05;57.67;-2.60;-5.80;-1.30
2014-02-20.226;13;2014-02-20 14:24:27;2014-02-20 14:26:59;IC1396A-2;-8.00;onTheFlyMap;0.24;NIKA;320.65;57.32;-2.60;-5.80;-1.30
2014-02-20.227;13;2014-02-20 14:27:01;2014-02-20 14:29:31;IC1396A-2;-8.00;onTheFlyMap;0.13;NIKA;320.52;57.04;-2.60;-5.80;-1.30
2014-02-20.228;13;2014-02-20 14:29:34;2014-02-20 14:32:07;IC1396A-2;-8.00;onTheFlyMap;0.13;NIKA;320.25;56.69;-2.60;-5.80;-1.30
2014-02-20.229;1;2014-02-20 14:35:59;2014-02-20 14:43:47;0336-019;0.00;track;0.29;NIKA;319.89;56.09;-2.80;-5.80;-1.30
2014-02-25.148;1;2014-02-25 16:08:56;2014-02-25 16:09:59;W3OH;0.00;track;0.26;NIKA;362.35;64.99;0.00;0.00;-1.50
2014-02-25.153;1;2014-02-25 16:33:33;2014-02-25 16:34:48;Uranus;0.00;Lissajous;0.22;NIKA;226.79;46.33;0.00;0.00;-2.10
2014-02-25.154;1;2014-02-25 16:34:50;2014-02-25 16:36:06;Uranus;0.00;Lissajous;0.22;NIKA;227.17;46.15;0.00;0.00;-2.70
2014-02-25.155;1;2014-02-25 16:36:09;2014-02-25 16:37:27;Uranus;0.00;Lissajous;0.15;NIKA;227.55;45.95;0.00;0.00;-0.90
2014-02-25.156;1;2014-02-25 16:37:30;2014-02-25 16:38:45;Uranus;0.00;Lissajous;0.15;NIKA;227.94;45.75;0.00;0.00;-0.30
2014-02-25.157;1;2014-02-25 16:41:49;2014-02-25 16:45:30;2200+420;0.00;track;0.19;NIKA;228.87;45.26;0.00;0.00;-1.50
2014-02-25.158;1;2014-02-25 16:45:42;2014-02-25 16:46:56;2200+420;0.00;Lissajous;0.20;NIKA;299.25;35.60;0.00;0.00;-1.50
2014-02-25.159;1;2014-02-25 16:48:37;2014-02-25 16:49:54;2200+420;0.00;Lissajous;0.21;NIKA;299.49;35.09;-10.30;-3.20;-1.50
2014-02-25.160;13;2014-02-25 16:51:58;2014-02-25 16:55:39;IC1396A-4;-8.00;onTheFlyMap;0.24;NIKA;299.75;34.52;-11.90;-3.40;-1.50
2014-02-25.161;13;2014-02-25 16:55:41;2014-02-25 16:58:16;IC1396A-4;-8.00;onTheFlyMap;0.31;NIKA;319.09;34.75;-11.90;-3.40;-1.50
2014-02-25.162;13;2014-02-25 16:58:20;2014-02-25 17:00:53;IC1396A-4;-8.00;onTheFlyMap;0.31;NIKA;319.20;34.41;-11.90;-3.40;-1.50
2014-02-25.163;13;2014-02-25 17:00:55;2014-02-25 17:03:30;IC1396A-4;-8.00;onTheFlyMap;0.29;NIKA;319.32;34.07;-11.90;-3.40;-1.50
2014-02-25.164;13;2014-02-25 17:03:33;2014-02-25 17:06:08;IC1396A-4;-8.00;onTheFlyMap;0.29;NIKA;319.46;33.74;-11.90;-3.40;-1.50
2014-02-25.165;13;2014-02-25 17:06:09;2014-02-25 17:08:44;IC1396A-4;-8.00;onTheFlyMap;0.33;NIKA;319.56;33.37;-11.90;-3.40;-1.50
2014-02-25.166;13;2014-02-25 17:08:47;2014-02-25 17:11:26;IC1396A-4;-8.00;onTheFlyMap;0.28;NIKA;319.72;33.07;-11.90;-3.40;-1.50
2014-02-25.167;13;2014-02-25 17:11:29;2014-02-25 17:14:03;IC1396A-4;-8.00;onTheFlyMap;0.28;NIKA;319.81;32.72;-11.90;-3.40;-1.50
2014-02-25.168;13;2014-02-25 17:14:05;2014-02-25 17:16:38;IC1396A-4;-8.00;onTheFlyMap;0.27;NIKA;320.00;32.40;-11.90;-3.40;-1.50
2014-02-25.169;13;2014-02-25 17:16:42;2014-02-25 17:19:03;IC1396A-4;-8.00;onTheFlyMap;0.27;NIKA;320.12;32.05;-11.90;-3.40;-1.50
2014-02-25.170;13;2014-02-25 17:19:19;2014-02-25 17:21:54;IC1396A-4;-8.00;onTheFlyMap;0.27;NIKA;320.28;31.74;-11.90;-3.40;-1.50
2014-02-25.171;13;2014-02-25 17:21:56;2014-02-25 17:24:30;IC1396A-4;-8.00;onTheFlyMap;0.32;NIKA;320.37;31.41;-11.90;-3.40;-1.50
2014-02-25.172;13;2014-02-25 17:24:32;2014-02-25 17:27:03;IC1396A-4;-8.00;onTheFlyMap;0.32;NIKA;320.57;31.09;-11.90;-3.40;-1.50
2014-02-25.173;13;2014-02-25 17:27:07;2014-02-25 17:29:37;IC1396A-4;-8.00;onTheFlyMap;0.27;NIKA;320.68;30.74;-11.90;-3.40;-1.50
2014-02-25.174;13;2014-02-25 17:29:40;2014-02-25 17:32:14;IC1396A-4;-8.00;onTheFlyMap;0.26;NIKA;320.85;30.47;-11.90;-3.40;-1.50
2014-02-25.175;13;2014-02-25 17:32:16;2014-02-25 17:34:51;IC1396A-4;-8.00;onTheFlyMap;0.26;NIKA;320.97;30.13;-11.90;-3.40;-1.50
2014-02-25.176;13;2014-02-25 17:34:53;2014-02-25 17:37:29;IC1396A-4;-8.00;onTheFlyMap;0.29;NIKA;321.19;29.85;-11.90;-3.40;-1.50
2014-02-25.177;13;2014-02-25 17:37:32;2014-02-25 17:40:03;IC1396A-4;-8.00;onTheFlyMap;0.29;NIKA;321.33;29.47;-11.90;-3.40;-1.50
2014-02-25.178;13;2014-02-25 17:40:09;2014-02-25 17:42:43;IC1396A-4;-8.00;onTheFlyMap;0.33;NIKA;321.48;29.21;-11.90;-3.40;-1.50
2014-02-25.179;13;2014-02-25 17:42:45;2014-02-25 17:45:20;IC1396A-4;-8.00;onTheFlyMap;0.33;NIKA;321.62;28.85;-11.90;-3.40;-1.50
2014-02-25.180;1;2014-02-25 17:56:42;2014-02-25 17:58:28;2037+511;-8.00;track;0.34;NIKA;321.98;28.28;-11.90;-3.40;-1.50
2014-02-26.202;1;2014-02-26 12:12:59;2014-02-26 12:17:51;2037+511;0.00;track;0.04;NIKA;199.47;37.69;-10.80;5.80;-1.86
2014-02-26.203;1;2014-02-26 12:18:01;2014-02-26 12:19:11;2037+511;0.00;Lissajous;0.06;NIKA;314.41;65.74;-10.80;5.80;-1.86
2014-02-26.204;1;2014-02-26 12:21:44;2014-02-26 12:23:44;NGC7027;0.00;track;0.00;NIKA;313.90;65.28;-13.20;5.90;-1.86
2014-02-26.205;1;2014-02-26 12:23:48;2014-02-26 12:25:01;NGC7027;0.00;Lissajous;0.00;NIKA;293.45;72.28;-13.20;5.90;-1.80
2014-02-26.206;1;2014-02-26 12:25:04;2014-02-26 12:26:19;NGC7027;0.00;Lissajous;0.00;NIKA;293.32;72.05;-13.20;5.90;-2.40
2014-02-26.207;1;2014-02-26 12:26:21;2014-02-26 12:27:34;NGC7027;0.00;Lissajous;0.00;NIKA;293.20;71.81;-13.20;5.90;-3.00
2014-02-26.208;1;2014-02-26 12:27:37;2014-02-26 12:28:55;NGC7027;0.00;Lissajous;0.00;NIKA;293.08;71.58;-13.20;5.90;-1.20
2014-02-26.209;1;2014-02-26 12:28:58;2014-02-26 12:30:12;NGC7027;0.00;Lissajous;0.09;NIKA;292.96;71.33;-13.20;5.90;-0.60
2014-02-26.210;1;2014-02-26 12:33:16;2014-02-26 12:36:06;IC1396A-3;-8.00;track;0.10;NIKA;292.69;70.73;-13.20;5.90;-2.50
2014-02-26.211;13;2014-02-26 12:36:28;2014-02-26 12:39:01;IC1396A-3;-8.00;onTheFlyMap;0.21;NIKA;335.25;66.27;-13.20;5.90;-2.50
2014-02-26.212;13;2014-02-26 12:39:04;2014-02-26 12:41:39;IC1396A-3;-8.00;onTheFlyMap;0.21;NIKA;334.46;66.06;-13.20;5.90;-2.50
2014-02-26.213;13;2014-02-26 12:41:40;2014-02-26 12:44:12;IC1396A-3;-8.00;onTheFlyMap;0.07;NIKA;333.91;65.89;-13.20;5.90;-2.50
2014-02-26.214;13;2014-02-26 12:44:14;2014-02-26 12:46:49;IC1396A-3;-8.00;onTheFlyMap;0.07;NIKA;333.19;65.65;-13.20;5.90;-2.50
2014-02-26.215;13;2014-02-26 12:46:52;2014-02-26 12:49:26;IC1396A-3;-8.00;onTheFlyMap;0.07;NIKA;332.63;65.38;-13.20;5.90;-2.50
2014-02-26.216;13;2014-02-26 12:49:29;2014-02-26 12:52:01;IC1396A-3;-8.00;onTheFlyMap;0.17;NIKA;331.99;65.15;-13.20;5.90;-2.50
2014-02-26.217;13;2014-02-26 12:52:05;2014-02-26 12:54:38;IC1396A-3;-8.00;onTheFlyMap;0.16;NIKA;331.41;64.94;-13.20;5.90;-2.50
2014-02-26.218;13;2014-02-26 12:54:39;2014-02-26 12:57:12;IC1396A-3;-8.00;onTheFlyMap;0.16;NIKA;330.76;64.70;-13.20;5.90;-2.50
2014-02-26.219;13;2014-02-26 12:57:16;2014-02-26 12:59:47;IC1396A-3;-8.00;onTheFlyMap;0.01;NIKA;330.31;64.42;-13.20;5.90;-2.50
2014-02-26.220;13;2014-02-26 12:59:49;2014-02-26 13:02:22;IC1396A-3;-8.00;onTheFlyMap;0.01;NIKA;329.62;64.18;-13.20;5.90;-2.50
2014-02-26.221;13;2014-02-26 13:02:25;2014-02-26 13:04:55;IC1396A-3;-8.00;onTheFlyMap;0.01;NIKA;329.19;63.92;-13.20;5.90;-2.50
2014-02-26.222;13;2014-02-26 13:04:58;2014-02-26 13:07:35;IC1396A-3;-8.00;onTheFlyMap;0.07;NIKA;328.65;63.66;-13.20;5.90;-2.50
2014-02-26.223;13;2014-02-26 13:07:37;2014-02-26 13:10:08;IC1396A-3;-8.00;onTheFlyMap;0.15;NIKA;328.25;63.41;-13.20;5.90;-2.50
2014-02-26.224;13;2014-02-26 13:10:11;2014-02-26 13:12:43;IC1396A-3;-8.00;onTheFlyMap;0.15;NIKA;327.62;63.11;-13.20;5.90;-2.50
2014-02-26.225;13;2014-02-26 13:12:46;2014-02-26 13:15:17;IC1396A-3;-8.00;onTheFlyMap;0.09;NIKA;327.21;62.84;-13.20;5.90;-2.50
2014-02-26.226;13;2014-02-26 13:15:20;2014-02-26 13:17:53;IC1396A-3;-8.00;onTheFlyMap;0.09;NIKA;326.71;62.61;-13.20;5.90;-2.50
2014-02-26.227;13;2014-02-26 13:17:55;2014-02-26 13:20:28;IC1396A-3;-8.00;onTheFlyMap;0.09;NIKA;326.40;62.31;-13.20;5.90;-2.50
2014-02-26.228;13;2014-02-26 13:20:30;2014-02-26 13:23:03;IC1396A-3;-8.00;onTheFlyMap;0.12;NIKA;325.88;62.00;-13.20;5.90;-2.50
2014-02-26.229;13;2014-02-26 13:23:05;2014-02-26 13:25:37;IC1396A-3;-8.00;onTheFlyMap;0.02;NIKA;325.46;61.72;-13.20;5.90;-2.50
2014-02-26.230;13;2014-02-26 13:25:41;2014-02-26 13:28:16;IC1396A-3;-8.00;onTheFlyMap;0.02;NIKA;325.03;61.46;-13.20;5.90;-2.50
2014-02-26.231;1;2014-02-26 13:34:25;2014-02-26 13:35:59;NGC7027;-8.00;track;0.02;NIKA;324.38;60.91;-13.20;5.90;-2.50
2014-02-26.232;1;2014-02-26 13:36:03;2014-02-26 13:37:12;NGC7027;-8.00;Lissajous;0.08;NIKA;291.76;58.97;-13.20;5.90;-2.50
2014-02-26.233;1;2014-02-26 13:45:14;2014-02-26 13:46:46;IC1396A-0;-8.00;track;0.00;NIKA;291.84;58.38;-14.30;5.20;-2.50
2014-02-26.234;37;2014-02-26 13:46:48;2014-02-26 13:58:52;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;322.21;59.01;-14.30;5.20;-2.50
2014-02-26.235;37;2014-02-26 13:58:56;2014-02-26 14:11:06;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;320.70;57.48;-14.30;5.20;-2.50
2014-02-26.236;37;2014-02-26 14:11:08;2014-02-26 14:23:17;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;319.78;56.13;-14.30;5.20;-2.50
2014-02-26.237;37;2014-02-26 14:23:20;2014-02-26 14:35:23;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;318.80;54.47;-14.30;5.20;-2.50
2014-02-26.238;37;2014-02-26 14:35:26;2014-02-26 14:47:33;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;318.37;53.00;-14.30;5.20;-2.50
2014-02-26.239;37;2014-02-26 14:47:34;2014-02-26 14:59:45;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;317.65;51.22;-14.30;5.20;-2.50
2014-02-26.240;37;2014-02-26 14:59:46;2014-02-26 15:12:00;IC1396A-0;0.00;onTheFlyMap;0.08;NIKA;317.38;49.78;-14.30;5.20;-2.50
2014-02-26.241;37;2014-02-26 15:12:03;2014-02-26 15:24:11;IC1396A-0;0.00;onTheFlyMap;0.00;NIKA;317.10;48.02;-14.30;5.20;-2.50
2014-02-26.242;37;2014-02-26 15:24:13;2014-02-26 15:36:20;IC1396A-0;0.00;onTheFlyMap;2.64;NIKA;317.16;46.53;-14.30;5.20;-2.50
2014-02-26.243;1;2014-02-26 15:39:10;2014-02-26 15:40:26;2200+420;0.00;track;0.39;NIKA;317.15;44.50;-14.30;5.20;-2.50
2014-02-26.244;1;2014-02-26 15:40:36;2014-02-26 15:41:45;2200+420;0.00;Lissajous;0.39;NIKA;294.93;46.40;-14.30;5.20;-2.50
2014-02-26.245;1;2014-02-26 15:51:46;2014-02-26 15:54:35;W3OH;0.00;track;1.39;NIKA;295.13;45.83;-14.30;5.20;-2.50 
