PROJECT: 146-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-21.206;28;2014-02-21 21:04:41;2014-02-21 21:11:46;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;264.55;55.56;-2.10;2.10;-2.10
2014-02-21.207;28;2014-02-21 21:11:49;2014-02-21 21:18:09;Tau-Miz8b;6.70;onTheFlyMap;0.00;NIKA;265.72;54.08;-2.10;2.10;-2.10
2014-02-21.208;28;2014-02-21 21:18:11;2014-02-21 21:25:18;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;266.62;52.93;-2.10;2.10;-2.10
2014-02-21.209;28;2014-02-21 21:25:19;2014-02-21 21:32:18;Tau-Miz8b;6.70;onTheFlyMap;0.00;NIKA;267.98;51.45;-2.10;2.10;-2.10
2014-02-21.210;28;2014-02-21 21:32:21;2014-02-21 21:38:43;Tau-Miz8b;6.70;onTheFlyMap;0.00;NIKA;268.96;50.03;-2.10;2.10;-2.10
2014-02-21.211;28;2014-02-21 21:38:44;2014-02-21 21:45:56;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;269.83;48.83;-2.10;2.10;-2.10
2014-02-21.212;28;2014-02-21 21:45:58;2014-02-21 21:52:57;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;271.00;47.31;-2.10;2.10;-2.10
2014-02-21.213;1;2014-02-21 21:53:37;2014-02-21 21:54:18;0316+413;6.70;track;0.03;NIKA;272.01;45.89;-2.10;2.10;-2.10
2014-02-21.214;1;2014-02-21 21:53:37;2014-02-21 21:56:13;0316+413;6.70;Lissajous;0.03;NIKA;290.85;39.49;-2.10;2.10;-2.10
2014-02-21.215;1;2014-02-21 21:58:13;2014-02-21 21:59:30;0316+413;6.70;Lissajous;0.07;NIKA;296.77;38.80;-2.10;2.10;-2.10
2014-02-21.216;1;2014-02-21 22:00:53;2014-02-21 22:02:10;0316+413;6.70;Lissajous;0.06;NIKA;296.98;38.32;-1.30;2.50;-2.10
2014-02-21.217;1;2014-02-21 22:02:12;2014-02-21 22:03:23;0316+413;6.70;Lissajous;0.06;NIKA;297.08;38.10;-1.30;2.50;-2.70
2014-02-21.218;1;2014-02-21 22:03:28;2014-02-21 22:04:41;0316+413;6.70;Lissajous;0.04;NIKA;297.18;37.87;-1.30;2.50;-3.30
2014-02-21.219;1;2014-02-21 22:04:54;2014-02-21 22:06:15;0316+413;6.70;Lissajous;0.04;NIKA;297.28;37.64;-1.30;2.50;-1.50
2014-02-21.220;1;2014-02-21 22:06:16;2014-02-21 22:07:32;0316+413;6.70;Lissajous;0.04;NIKA;297.40;37.38;-1.30;2.50;-0.90
2014-02-21.221;4;2014-02-21 22:09:29;2014-02-21 22:10:43;0316+413;6.70;pointing;0.06;NIKA;297.66;36.82;-1.30;2.50;-2.00
2014-02-21.222;28;2014-02-21 22:12:09;2014-02-21 22:19:26;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;297.87;36.35;-1.50;1.90;-2.00
2014-02-21.223;28;2014-02-21 22:19:29;2014-02-21 22:26:39;Tau-Miz8b;6.70;onTheFlyMap;0.09;NIKA;275.53;40.73;-1.50;1.90;-2.00
2014-02-21.224;28;2014-02-21 22:26:40;2014-02-21 22:33:38;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;276.64;39.25;-1.50;1.90;-2.00
2014-02-21.225;28;2014-02-21 22:33:42;2014-02-21 22:40:04;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;277.52;37.79;-1.50;1.90;-2.00
2014-02-21.226;28;2014-02-21 22:40:06;2014-02-21 22:47:16;Tau-Miz8b;6.70;onTheFlyMap;0.11;NIKA;278.28;36.59;-1.50;1.90;-2.00
2014-02-21.227;28;2014-02-21 22:47:19;2014-02-21 22:54:20;Tau-Miz8b;6.70;onTheFlyMap;0.11;NIKA;279.22;35.16;-1.50;1.90;-2.00
2014-02-21.228;1;2014-02-21 22:54:32;2014-02-21 22:55:13;HLTAU;0.00;track;0.10;NIKA;280.12;33.75;-1.50;1.90;-2.00
2014-02-21.229;1;2014-02-21 22:55:53;2014-02-21 22:57:03;HLTAU;0.00;Lissajous;0.10;NIKA;269.46;31.37;-1.50;1.90;-2.00
2014-02-21.230;4;2014-02-21 22:58:31;2014-02-21 22:59:43;HLTAU;0.00;pointing;0.10;NIKA;269.94;30.74;-1.20;1.70;-2.00
2014-02-21.231;1;2014-02-21 23:02:53;2014-02-21 23:04:36;0642+449;0.00;track;0.10;NIKA;270.42;30.09;-1.20;1.70;-2.00
2014-02-22.319;1;2014-02-22 14:46:33;2014-02-22 14:48:08;Uranus;0.00;track;0.04;NIKA;149.76;47.67;-2.50;3.70;-2.20
2014-02-22.320;1;2014-02-22 14:48:11;2014-02-22 14:49:23;Uranus;0.00;Lissajous;0.08;NIKA;181.96;56.37;-2.50;3.70;-2.50
2014-02-22.339;1;2014-02-22 15:32:36;2014-02-22 15:33:44;0415+379;0.00;Lissajous;0.00;NIKA;74.80;56.46;-7.00;3.00;-2.50
2014-02-22.340;28;2014-02-22 15:41:45;2014-02-22 15:49:00;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;75.08;57.07;-5.50;-1.00;-2.50
2014-02-22.341;28;2014-02-22 15:49:04;2014-02-22 15:56:08;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;95.11;55.80;-5.50;-1.00;-2.50
2014-02-22.342;28;2014-02-22 15:56:10;2014-02-22 16:03:10;Tau-Miz8b;6.70;onTheFlyMap;0.00;NIKA;96.36;57.33;-5.50;-1.00;-2.50
2014-02-22.343;28;2014-02-22 16:08:49;2014-02-22 16:15:26;Tau-Miz8b;6.70;onTheFlyMap;0.18;NIKA;98.20;59.08;-5.50;-1.00;-2.50
2014-02-22.344;28;2014-02-22 16:15:28;2014-02-22 16:22:33;Tau-Miz8b;6.70;onTheFlyMap;0.00;NIKA;100.33;61.08;-5.50;-1.00;-2.50
2014-02-22.345;28;2014-02-22 16:22:36;2014-02-22 16:29:33;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;101.83;62.51;-5.50;-1.00;-2.50
2014-02-22.346;28;2014-02-22 16:29:55;2014-02-22 16:36:25;Tau-Miz8b;6.70;onTheFlyMap;0.08;NIKA;103.69;63.92;-5.50;-1.00;-2.50
2014-02-22.347;28;2014-02-22 16:36:28;2014-02-22 16:43:35;Tau-Miz8b;6.70;onTheFlyMap;0.10;NIKA;105.35;65.13;-5.50;-1.00;-2.50
2014-02-22.348;28;2014-02-22 16:43:37;2014-02-22 16:50:39;Tau-Miz8b;6.70;onTheFlyMap;0.32;NIKA;107.34;66.54;-5.50;-1.00;-2.50
2014-02-22.349;28;2014-02-22 16:50:53;2014-02-22 16:57:20;Tau-Miz8b;6.70;onTheFlyMap;0.10;NIKA;109.58;67.92;-5.50;-1.00;-2.50
2014-02-22.350;28;2014-02-22 16:57:22;2014-02-22 17:04:25;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;111.71;69.10;-5.50;-1.00;-2.50
2014-02-22.351;28;2014-02-22 17:04:28;2014-02-22 17:11:30;Tau-Miz8b;6.70;onTheFlyMap;0.12;NIKA;114.20;70.45;-5.50;-1.00;-2.50
2014-02-22.352;1;2014-02-22 17:12:58;2014-02-22 17:15:32;0415+379;6.70;Lissajous;0.11;NIKA;117.82;71.94;-5.50;-1.00;-2.50
2014-02-22.353;1;2014-02-22 17:18:16;2014-02-22 17:20:34;0642+449;6.70;track;0.06;NIKA;80.44;76.94;-3.00;8.10;-2.50
2014-02-22.354;1;2014-02-22 17:20:36;2014-02-22 17:21:46;0642+449;6.70;Lissajous;0.06;NIKA;61.58;50.20;-3.00;8.10;-2.50
2014-02-22.392;1;2014-02-22 19:35:02;2014-02-22 19:36:13;0316+413;0.00;Lissajous;0.00;NIKA;289.76;64.31;-2.30;4.30;-2.66
2014-02-22.393;1;2014-02-22 19:38:29;2014-02-22 19:39:52;0316+413;0.00;Lissajous;0.06;NIKA;289.79;63.71;-2.40;0.30;-2.60
2014-02-22.394;1;2014-02-22 19:39:54;2014-02-22 19:41:09;0316+413;0.00;Lissajous;0.06;NIKA;289.80;63.40;-2.40;0.30;-3.20
2014-02-22.395;1;2014-02-22 19:41:22;2014-02-22 19:42:36;0316+413;0.00;Lissajous;0.18;NIKA;289.82;63.13;-2.40;0.30;-3.80
2014-02-22.396;1;2014-02-22 19:42:37;2014-02-22 19:43:56;0316+413;0.00;Lissajous;0.18;NIKA;289.84;62.89;-2.40;0.30;-2.00
2014-02-22.397;1;2014-02-22 19:43:59;2014-02-22 19:45:14;0316+413;0.00;Lissajous;0.18;NIKA;289.86;62.64;-2.40;0.30;-1.40
2014-02-22.398;1;2014-02-22 19:43:59;2014-02-22 19:47:26;0316+413;0.00;Lissajous;0.10;NIKA;289.89;62.34;-2.40;0.30;-2.30
2014-02-22.399;6;2014-02-22 19:47:59;2014-02-22 19:50:26;0316+413;0.00;focus;0.10;NIKA;289.93;61.90;-2.40;0.30;-2.30
2014-02-22.400;1;2014-02-22 19:50:28;2014-02-22 19:51:37;0316+413;0.00;Lissajous;0.01;NIKA;289.98;61.43;-2.40;0.30;-2.30
2014-02-22.401;1;2014-02-22 19:52:08;2014-02-22 19:53:47;Tau-Miz8b;6.70;track;0.01;NIKA;290.02;61.11;-2.40;0.30;-2.30
2014-02-22.402;28;2014-02-22 19:53:53;2014-02-22 20:00:15;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;248.62;68.52;-2.40;0.30;-2.30
2014-02-22.403;28;2014-02-22 20:00:18;2014-02-22 20:07:30;Tau-Miz8b;6.70;onTheFlyMap;0.12;NIKA;250.50;67.38;-2.40;0.30;-2.30
2014-02-22.404;28;2014-02-22 20:07:32;2014-02-22 20:14:39;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;252.86;65.95;-2.40;0.30;-2.30
2014-02-22.405;28;2014-02-22 20:14:42;2014-02-22 20:21:08;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;254.76;64.56;-2.40;0.30;-2.30
2014-02-22.406;28;2014-02-22 20:21:09;2014-02-22 20:28:31;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;256.18;63.40;-2.40;0.30;-2.30
2014-02-22.407;28;2014-02-22 20:28:33;2014-02-22 20:35:37;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;258.07;61.88;-2.40;0.30;-2.30
2014-02-22.408;28;2014-02-22 20:35:40;2014-02-22 20:42:02;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;259.64;60.48;-2.40;0.30;-2.30
2014-02-22.409;28;2014-02-22 20:42:05;2014-02-22 20:49:12;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;260.81;59.29;-2.40;0.30;-2.30
2014-02-22.410;28;2014-02-22 20:49:15;2014-02-22 20:56:15;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;262.41;57.81;-2.40;0.30;-2.30
2014-02-22.411;28;2014-02-22 20:56:33;2014-02-22 21:02:54;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;263.67;56.37;-2.40;0.30;-2.30
2014-02-22.412;28;2014-02-22 21:02:56;2014-02-22 21:10:02;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;264.70;55.18;-2.40;0.30;-2.30
2014-02-22.413;28;2014-02-22 21:10:05;2014-02-22 21:17:06;Tau-Miz8b;6.70;onTheFlyMap;0.04;NIKA;266.14;53.69;-2.40;0.30;-2.30
2014-02-22.414;28;2014-02-22 21:17:09;2014-02-22 21:23:31;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;267.26;52.22;-2.40;0.30;-2.30
2014-02-22.415;28;2014-02-22 21:23:33;2014-02-22 21:30:40;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;268.11;51.07;-2.40;0.30;-2.30
2014-02-22.416;28;2014-02-22 21:30:43;2014-02-22 21:37:42;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;269.31;49.57;-2.40;0.30;-2.30
2014-02-22.417;1;2014-02-22 21:37:58;2014-02-22 21:38:41;HLTAU;0.00;track;0.13;NIKA;270.38;48.13;-2.40;0.30;-2.30
2014-02-22.418;1;2014-02-22 21:38:45;2014-02-22 21:39:56;HLTAU;0.00;Lissajous;0.13;NIKA;257.20;45.75;-2.40;0.30;-2.30
2014-02-22.419;28;2014-02-22 21:41:33;2014-02-22 21:48:30;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;257.74;45.20;-1.60;1.50;-2.30
2014-02-22.420;28;2014-02-22 21:48:31;2014-02-22 21:55:37;Tau-Miz8b;6.70;onTheFlyMap;0.05;NIKA;271.83;46.10;-1.60;1.50;-2.30
2014-02-22.421;28;2014-02-22 21:55:40;2014-02-22 22:02:40;Tau-Miz8b;6.70;onTheFlyMap;0.03;NIKA;272.94;44.60;-1.60;1.50;-2.30
2014-02-22.422;28;2014-02-22 22:02:43;2014-02-22 22:09:02;Tau-Miz8b;6.70;onTheFlyMap;0.04;NIKA;273.94;43.15;-1.60;1.50;-2.30
2014-02-22.423;28;2014-02-22 22:09:05;2014-02-22 22:16:11;Tau-Miz8b;6.70;onTheFlyMap;0.10;NIKA;274.70;41.97;-1.60;1.50;-2.30
2014-02-22.424;28;2014-02-22 22:16:15;2014-02-22 22:17:23;Tau-Miz8b;6.70;onTheFlyMap;0.03;NIKA;275.77;40.52;-1.60;1.50;-2.30
2014-02-22.425;28;2014-02-22 22:18:24;2014-02-22 22:24:49;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;275.71;40.29;-1.60;1.50;-2.30
2014-02-22.426;28;2014-02-22 22:24:53;2014-02-22 22:32:08;Tau-Miz8b;6.70;onTheFlyMap;0.08;NIKA;276.79;38.85;-1.60;1.50;-2.30
2014-02-22.427;28;2014-02-22 22:32:11;2014-02-22 22:39:10;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;277.78;37.36;-1.60;1.50;-2.30
2014-02-22.428;28;2014-02-22 22:39:13;2014-02-22 22:44:28;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;278.70;35.95;-1.60;1.50;-2.30
2014-02-22.429;1;2014-02-22 22:45:54;2014-02-22 22:46:47;HLTAU;0.00;track;0.10;NIKA;279.33;34.92;-1.60;1.50;-2.30
2014-02-22.430;1;2014-02-22 22:46:52;2014-02-22 22:48:03;HLTAU;0.00;Lissajous;0.10;NIKA;268.77;32.27;-1.60;1.50;-2.30
2014-02-22.431;1;2014-02-22 22:51:12;2014-02-22 22:52:47;0316+413;0.00;track;0.10;NIKA;269.27;31.62;-0.10;-0.10;-2.30
2014-02-27.198;1;2014-02-27 21:19:14;2014-02-27 21:20:24;0415+379;0.00;Lissajous;0.24;NIKA;286.39;51.42;-6.10;-0.80;-1.40
2014-02-27.199;1;2014-02-27 21:21:20;2014-02-27 21:22:28;0415+379;0.00;Lissajous;0.24;NIKA;286.56;51.02;-6.10;-0.80;-1.40
2014-02-27.200;1;2014-02-27 21:24:06;2014-02-27 21:25:24;0415+379;0.00;Lissajous;0.24;NIKA;286.77;50.49;-6.10;-0.80;-1.40
2014-02-27.201;1;2014-02-27 21:26:32;2014-02-27 21:27:51;0415+379;0.00;Lissajous;0.18;NIKA;286.96;50.03;-6.60;1.20;-1.40
2014-02-27.202;1;2014-02-27 21:27:52;2014-02-27 21:29:05;0415+379;0.00;Lissajous;0.18;NIKA;287.07;49.77;-6.60;1.20;-2.00
2014-02-27.203;1;2014-02-27 21:29:08;2014-02-27 21:30:21;0415+379;0.00;Lissajous;0.18;NIKA;287.17;49.53;-6.60;1.20;-2.60
2014-02-27.204;1;2014-02-27 21:30:23;2014-02-27 21:31:40;0415+379;0.00;Lissajous;0.20;NIKA;287.26;49.30;-6.60;1.20;-0.80
2014-02-27.205;1;2014-02-27 21:31:43;2014-02-27 21:33:01;0415+379;0.00;Lissajous;0.20;NIKA;287.38;49.05;-6.60;1.20;-0.20
2014-02-27.206;1;2014-02-27 21:34:29;2014-02-27 21:35:45;0415+379;0.00;Lissajous;0.24;NIKA;287.60;48.52;-6.60;1.20;-1.40
2014-02-27.207;1;2014-02-27 21:35:47;2014-02-27 21:37:01;0415+379;0.00;Lissajous;0.24;NIKA;287.70;48.27;-6.60;1.20;-0.80
2014-02-27.208;1;2014-02-27 21:37:04;2014-02-27 21:38:16;0415+379;0.00;Lissajous;0.24;NIKA;287.81;48.03;-6.60;1.20;-0.20
2014-02-27.209;28;2014-02-27 21:40:05;2014-02-27 21:47:10;Tau-Miz8b;6.70;onTheFlyMap;0.22;NIKA;288.05;47.46;-6.60;1.20;-1.50
2014-02-27.210;28;2014-02-27 21:47:14;2014-02-27 21:54:21;Tau-Miz8b;6.70;onTheFlyMap;0.22;NIKA;274.39;42.42;-6.60;1.20;-1.50
2014-02-27.211;28;2014-02-27 21:54:24;2014-02-27 22:01:27;Tau-Miz8b;6.70;onTheFlyMap;0.21;NIKA;275.43;40.95;-6.60;1.20;-1.50
2014-02-27.212;28;2014-02-27 22:01:30;2014-02-27 22:07:52;Tau-Miz8b;6.70;onTheFlyMap;0.09;NIKA;276.35;39.54;-6.60;1.20;-1.50
2014-02-27.213;28;2014-02-27 22:07:55;2014-02-27 22:15:05;Tau-Miz8b;6.70;onTheFlyMap;0.10;NIKA;277.16;38.29;-6.60;1.20;-1.50
2014-02-27.214;28;2014-02-27 22:15:08;2014-02-27 22:22:09;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;278.14;36.85;-6.60;1.20;-1.50
2014-02-27.215;28;2014-02-27 22:26:20;2014-02-27 22:33:00;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;279.27;35.07;-6.60;1.20;-1.50
2014-02-27.216;28;2014-02-27 22:33:02;2014-02-27 22:40:12;Tau-Miz8b;6.70;onTheFlyMap;0.03;NIKA;280.31;33.41;-6.60;1.20;-1.50
2014-02-27.217;28;2014-02-27 22:40:15;2014-02-27 22:47:15;Tau-Miz8b;6.70;onTheFlyMap;0.02;NIKA;281.36;31.93;-6.60;1.20;-1.50
2014-02-27.218;28;2014-02-27 22:47:16;2014-02-27 22:53:41;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;282.23;30.50;-6.60;1.20;-1.50
2014-02-27.219;28;2014-02-27 22:53:43;2014-02-27 23:00:55;Tau-Miz8b;6.70;onTheFlyMap;0.08;NIKA;282.90;29.37;-6.60;1.20;-1.50
2014-02-27.220;28;2014-02-27 23:00:58;2014-02-27 23:08:00;Tau-Miz8b;6.70;onTheFlyMap;0.09;NIKA;283.94;27.91;-6.60;1.20;-1.50
2014-02-27.221;28;2014-02-27 23:08:02;2014-02-27 23:14:23;Tau-Miz8b;6.70;onTheFlyMap;0.10;NIKA;284.82;26.49;-6.60;1.20;-1.50
2014-02-27.222;28;2014-02-27 23:14:27;2014-02-27 23:21:40;Tau-Miz8b;6.70;onTheFlyMap;0.07;NIKA;285.51;25.36;-6.60;1.20;-1.50
2014-02-27.223;28;2014-02-27 23:21:44;2014-02-27 23:28:49;Tau-Miz8b;6.70;onTheFlyMap;0.06;NIKA;286.47;23.92;-6.60;1.20;-1.50
2014-02-27.224;28;2014-02-27 23:30:05;2014-02-27 23:36:35;Tau-Miz8b;6.70;onTheFlyMap;0.04;NIKA;287.51;22.34;-6.60;1.20;-1.50
2014-02-27.225;28;2014-02-27 23:36:37;2014-02-27 23:43:52;Tau-Miz8b;6.70;onTheFlyMap;0.08;NIKA;288.30;21.13;-6.60;1.20;-1.50
2014-02-27.226;28;2014-02-27 23:43:54;2014-02-27 23:51:02;Tau-Miz8b;6.70;onTheFlyMap;0.01;NIKA;289.33;19.76;-6.60;1.20;-1.50
2014-02-27.227;1;2014-02-27 23:51:09;2014-02-27 23:53:54;0716+714;6.70;track;0.00;NIKA;290.17;18.38;-6.60;1.20;-1.50 
